"OLDHAM HONEYWELL LANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.56,6.44,3.21,,,,,,,,,
February,4.82,0.46,4.92,,,,,,,,,
March,3.31,3.47,2.43,,,,,,,,,
April,4.49,1.61,2.57,,,,,,,,,
May,5.82,2.50,1.87,,,,,,,,,
June,3.53,0.49,3.04,,,,,,,,,
July,8.72,1.83,5.19,,,,,,,,,
August,2.63,6.05,4.66,,,,,,,,,
September,2.74,1.15,3.97,,,,,,,,,
October,1.40,2.79,1.04,,,,,,,,,
November,1.58,2.29,3.73,,,,,,,,,
December,3.11,6.00,4.18,,,,,,,,,
Total,45.71,35.08,40.81,,,,,,,,,
Calc annual,45.71,35.08,40.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
