OLDHAM HONEYWELL LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD932036,Long,-2.104051,Lat,53.529014,Elevation,553,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,1.48,4.61,3.07,3.89,1.48,3.5,3.34,1.8,1.62,2.99,5.19,4.79,2.23,2.96,3.12,3.41,2.22,4.34,1.95,3.47,2.32,4.03,1.26,3.47,3.48,3.17,6.02,3.92,2.97,2.89,4.78,3.56,6.44,3.21,,,,,,,,
February,,,,,,,,,,2.99,0.59,0.49,2.77,5.1,5.86,0.46,2.22,2.68,3.18,1.58,3.3,1.84,1.21,3.65,3.85,2.19,3.43,2.04,3.34,1.84,3.98,4.38,1.6,1.47,2.16,3.55,4.98,1.06,6.06,1.16,4.82,0.46,4.92,,,,,,,,
March,,,,,,,,,,4.04,3.68,1.88,0.74,1,3.38,3.76,5.05,4.09,2.64,2.22,0.69,2.95,2.17,4.09,2.28,3.88,3.45,2.97,2.78,3.33,0.78,2.08,5.34,4.1,6.55,1.82,2.6,2.22,1.9,6.29,3.31,3.47,2.43,,,,,,,,
April,,,,,,,,,,1.74,1.12,1.82,1.4,0.74,2.17,1.74,1.82,3.2,2.2,3.33,3.12,2.53,2.07,1.93,2.67,3.63,1.96,1.72,2.15,3.75,2.72,2.79,0.93,4.75,1.93,1.59,2.86,2.07,1.16,2.51,4.49,1.61,2.57,,,,,,,,
May,,,,,,,,,,2.22,3.01,3.26,4.5,3.62,2.7,1.39,0.7,2.55,3.22,2.56,1.6,1.07,2.94,3.1,2.71,0.73,3.3,3.81,2.55,1.93,3.09,1.79,2.7,2.86,2.58,2.3,2.69,2.67,1.94,2.05,5.82,2.5,1.87,,,,,,,,
June,,,,,,,,,,1.44,3.69,2.28,3.83,2.2,3.55,3.29,2.74,4.64,3.63,1.77,4.26,2.07,1.55,1.61,1,3.42,1.57,7,2.26,2.46,3.88,3.1,5.05,2.47,2.81,2.4,3.26,2.69,2.11,2.27,3.53,0.49,3.04,,,,,,,,
July,,,,,,,,,,3.78,3.41,5,3.18,3.56,2.85,7.56,3.55,2.02,0.71,1.96,2.85,3.48,2.55,4.31,1.35,2.53,2.27,3.43,5.47,6.27,5.25,0.62,4.55,1.27,4.77,5.29,2.03,1.58,4.81,2.26,8.72,1.83,5.19,,,,,,,,
August,,,,,,,,,,6.73,4.8,8.69,5.55,2.42,4.23,4.21,3.37,4.84,5.96,2.24,5.63,2.09,3.73,5.06,4.69,4.58,3.78,4.46,3.94,3.36,5.91,3.38,5.47,2.36,3.59,6.66,2.29,8.61,4.11,3.63,2.63,6.05,4.66,,,,,,,,
September,,,,,,,,,,3.25,1.8,4.12,4.41,4.23,0.5,1.76,7.32,5.17,0.68,6.81,1.9,0.85,1.67,4.98,1.79,3,1.69,1.14,4.01,2.55,0.29,3.47,1.65,1.87,2.8,0.98,2.97,1.91,11.19,2.07,2.74,1.15,3.97,,,,,,,,
October,,,,,,,,,,3.76,3.31,6.23,6.15,3.23,4.9,4.05,5.31,2.05,3.94,3.58,5.6,3.07,4.78,8.4,1.77,3.64,5.78,4.86,1.37,5.74,3.43,3.09,3.93,1.73,2.46,1.58,5.96,6.84,3.38,2.64,1.4,2.79,1.04,,,,,,,,
November,,,,,,,,,,1.56,5.88,3.83,3.41,3.08,2.38,2.79,1.44,5.74,2.66,1.4,2.98,5.09,1.83,3.33,3.25,3.68,3.22,2.85,2.42,1.78,4.96,3.74,3.24,4.17,4.11,2.1,2.91,4.51,1.98,3.16,1.58,2.29,3.73,,,,,,,,
December,,,,,,,,,,3.19,0.22,6.35,2.7,3.98,4,4.81,4.63,4.92,4.8,3.36,5.04,5.26,2.83,1.26,2.88,0.92,4.04,3.53,2.89,7.33,3.72,5.57,5.18,2.97,5.78,6.56,3.06,2.64,8.5,6.06,3.11,6,4.18,,,,,,,,
Total,,,,,,,,,,36.18,36.12,47.02,42.53,34.64,40.02,39.16,39.95,43.52,36.61,36,41.76,32.53,30.29,44.84,31.65,34.42,38.83,39.76,36.65,42.66,42.04,35.27,43.11,33.5,42.71,40.85,39.53,39.77,50.03,38.88,45.71,35.08,40.81,,,,,,,,
