"SHEPPEY, EASTCHURCH PARSONAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,320,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,3.03,0.80,2.07,
February,,,,,,,,,0.94,0.29,0.85,
March,,,,,,,,,2.45,0.08,1.97,
April,,,,,,,,,1.69,1.10,1.02,
May,,,,,,,,,2.07,0.72,3.68,
June,,,,,,,,,2.43,0.93,0.72,
July,,,,,,,,,1.47,1.09,2.32,
August,,,,,,,,,1.81,1.46,4.35,
September,,,,,,,,,0.58,0.62,3.49,
October,,,,,,,,,2.90,2.59,1.12,
November,,,,,,,,,2.58,4.30,3.89,
December,,,,,,,,,3.34,4.81,1.43,
Total,,,,,,,,,25.29,18.79,26.91,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.29,18.79,26.91,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
