"WRAYSBURY SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1004,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.68,2.34,4.51,1.92,1.56,,,3.63,1.03,0.61,,
February,2.16,0.61,1.22,0.74,1.71,,,1.19,0.91,3.94,,
March,3.73,1.52,0.45,0.12,0.47,,,0.65,1.12,0.76,,
April,1.70,1.07,0.94,1.33,1.27,,,1.70,1.55,1.47,,
May,1.75,2.72,3.04,0.43,2.02,,,2.41,2.15,1.54,,
June,1.93,0.31,1.29,1.02,2.19,,,2.67,0.09,1.29,,
July,3.58,1.39,2.06,2.14,3.62,,,0.99,0.87,4.32,,
August,4.62,2.45,1.40,2.24,1.40,,,1.85,0.99,3.48,,
September,0.41,0.52,2.41,1.55,2.04,,,1.43,0.55,2.28,,
October,1.00,3.25,2.92,3.39,3.79,,,2.04,6.31,0.43,,
November,2.69,2.28,1.37,3.74,0.22,,,1.15,2.09,4.55,,
December,1.74,3.09,1.39,1.76,2.97,,,2.97,1.43,1.43,,
Total,27.99,21.55,23.00,20.38,23.26,,,22.68,18.98,26.10,,
Calc annual,27.99,21.55,23.00,20.38,23.26,0.00,0.00,22.68,19.09,26.10,,
Difference,-0.00,0.00,-0.00,-0.00,0.00,NaN,NaN,0.00,-0.11,0.00,,
