ULLSCARF,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3630,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,16.50,26.50,10.00,10.70,9.10,,,,,,,
February,17.30,1.70,13.60,15.50,1.80,,,,,,,
March,12.90,18.30,6.60,4.80,2.40,,,,,,,
April,11.70,2.40,3.60,5.80,4.20,,,,,,,
May,16.30,6.70,5.90,6.50,7.10,,,,,,,
June,4.10,1.00,5.20,5.10,5.60,,,,,,,
July,11.20,6.30,11.60,8.20,9.60,,,,,,,
August,7.30,13.30,9.70,19.70,8.50,,,,,,,
September,5.70,4.60,8.20,13.70,15.60,,,,,,,
October,4.90,6.60,3.50,23.30,10.20,,,,,,,
November,12.50,5.00,5.20,12.20,9.40,,,,,,,
December,10.60,23.00,13.80,8.50,14.60,,,,,,,
Total,131.00,115.40,96.90,134.00,98.10,,,,,,,
Calc annual,131.00,115.40,96.90,134.00,98.10,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,
