SOYLAND MOOR (BYRON EDGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD973192,Long,-2.042342,Lat,53.669269,Elevation,1251,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,3.65,5.27,5.58,4.97,12.57,1.98,7.33,5.27,5.67,3.65,3.85,1.8,4.09,4.4,6.03,6.77,3.19,1.61,5.05,6.24,7.37,4.08,5.61,4.28,11.52,3.24,3.33,5.34,4.82,2.1,4.66,3.25,6.01,5.86,4.82,3.75,5.2
February,,,,,1.34,7.9,4.3,2.04,5.97,0.81,0.81,6.61,0.26,4.13,0.38,6.46,3.17,5.9,2.41,5.44,3.59,6.64,1.77,3.49,2.74,6.33,6.24,1.5,4.67,4.54,6.04,3.66,1.6,2.27,3.42,2.7,1.63,3.44,6.91,0.8,3.26
March,,,,,1.89,1.55,2.5,4.6,3.05,1.64,2.75,0.41,2.39,2.99,3.5,1.94,3.34,4.44,1.51,3.07,3.79,3.95,3.14,1.62,0.74,1.57,1.71,7.07,2.75,2.03,3.2,5.44,3.51,2.74,3.2,2.28,2.14,4.52,2.5,2.33,1.59
April,,,,,2.42,3.43,1.84,3.38,1.19,1.45,3.39,4.11,3.94,1.89,2.94,3.72,1.42,3.04,0.92,2.19,3,2.81,2.53,2.79,3.32,2.77,1.86,5.44,2.46,5.28,4.5,3.29,3.67,3.98,0.99,2.59,3.59,0.57,1.49,4.43,3.72
May,,,,,5.8,5.37,4.8,2.16,1.82,4.15,2.34,3.65,5.59,2.11,3.82,0.78,1.17,2.49,4.26,1.4,1.21,2.64,4.39,3.43,4.5,4.99,2.3,2.8,1.59,4.8,2.3,3.23,2.2,3.74,3.88,4.67,2.12,1.93,5.05,2.21,2.32
June,,,,,3.35,0.23,3.17,4.76,8.24,1.86,2.59,7.12,0.86,3.02,2.74,6.03,4.56,3.88,5.58,4.03,1.12,1.14,1.22,4.64,3.8,5.06,5.26,3.56,5.91,0.92,2.69,1.76,4.01,3.35,4,3.86,3.92,3.27,5.65,2.49,2.16
July,,,,,4.89,2.17,3.95,3.26,2.27,2.64,7.09,5.03,4.14,3.3,3.51,2.07,4.21,2.91,5.24,8.13,4.7,1.88,4.85,3.57,4.49,2.72,5.17,3.61,2.51,2.62,4.66,5.8,2.6,7.99,7.13,1.32,9.24,5.82,4.61,3.87,7.91
August,,,,,7.8,4.91,5.38,9.12,5.66,6.53,8.79,5.93,1.14,1.81,3.74,1.97,3.11,2.69,5.29,2.84,2.67,8.56,4.9,7.27,3.92,3.63,7.96,0.51,6.15,5.08,7.16,6.47,6.78,6.22,7.78,1.61,12.82,7.55,7.02,0.82,6.47
September,,,,,6.44,4.49,4.23,6.6,0.79,2.19,4.46,3.93,5.41,1.54,4.32,8.22,5.35,2.74,1.88,1.83,5.47,0.93,2.85,5.11,5.76,3.12,9.32,3.84,3.93,1.62,8.76,3.61,4.66,4.28,7.57,3.78,5.06,6.64,4.94,0.67,3.3
October,,,,,6.02,6.38,4.74,5.52,5.99,6.48,7.15,3.14,7.76,5.28,5.7,9.87,5.74,2.14,12.6,2.56,5.25,6.15,7.64,3.59,4.92,7.31,1.18,1.33,3.6,6.55,2.89,1.6,6.34,2.77,10.49,3.47,3.91,8.38,4.61,6.63,5.58
November,,,,,3.7,2.55,6.62,5.99,8.82,8.65,6.86,8.52,3.82,2.2,2.39,6.16,6.5,2.09,6.91,8.66,8.26,3.83,1.55,4.22,8.4,0.89,9.68,9.4,2.91,7.63,6.33,10.02,3.22,6.58,7.51,3.24,2.18,3.19,1.91,5.11,8.68
December,,,,,5.9,4.65,2.07,1.23,3.44,8.84,4.12,2.22,2.79,0.64,6.18,3.11,4.53,3.09,5.31,3.68,4.22,3.33,4.42,2.73,5.68,2.72,4.36,4.97,5.5,9.04,2.93,9.08,4.8,2.34,7.97,7.72,4.77,6.41,5.15,9.36,6.12
Total,,,,,53.2,48.9,49.18,53.63,59.81,47.22,57.68,55.94,43.77,32.56,43.07,52.13,47.19,39.81,57.94,50.6,46.47,43.47,44.31,48.7,55.64,45.19,60.65,48.31,53.5,53.35,54.79,59.3,48.21,48.36,68.6,40.49,57.39,57.58,54.66,42.47,56.31
