"SKYE, N. EIST POINT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5759,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.64,4.28,1.69,3.39,0.74,,,6.77,10.67,2.16,7.49,
February,4.55,0.47,0.93,0.68,1.12,,,3.81,4.67,1.87,0.78,
March,2.68,2.60,0.27,0.40,2.65,,,4.35,4.02,1.35,4.19,
April,0.76,0.61,0.30,1.17,0.50,,,4.83,1.94,1.65,2.46,
May,2.49,0.58,1.49,1.34,0.75,,,2.42,2.15,3.31,1.60,
June,0.93,0.71,1.02,0.46,0.75,,,3.80,2.53,3.42,3.43,
July,0.79,0.43,1.67,1.20,1.40,,,4.11,3.09,3.33,1.26,
August,1.97,1.73,0.99,1.41,0.94,,,2.35,3.44,6.22,4.87,
September,1.35,0.84,0.37,2.14,1.21,,,3.81,3.86,5.84,3.53,
October,1.92,1.49,1.38,4.21,1.40,,,6.97,7.56,6.77,7.98,
November,3.36,1.71,1.38,2.59,2.10,,,6.08,7.78,4.79,4.17,
December,1.53,5.91,3.04,1.89,2.22,,,1.08,6.41,7.69,7.75,
Total,26.97,21.36,14.53,20.88,15.78,,,50.38,58.12,48.40,49.51,
Calc annual,26.97,21.36,14.53,20.88,15.78,0.00,0.00,50.38,58.12,48.40,49.51,
Difference,0.00,0.00,0.00,-0.00,0.00,NaN,NaN,0.00,-0.00,0.00,-0.00,
