"WEYMOUTH (SPRINGFIELD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1554,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.54,3.45,4.05,1.51,4.66,4.65,3.88,2.25,4.50,1.48,3.32,
February,0.37,0.27,2.56,5.60,1.34,4.19,1.65,2.65,2.91,1.81,0.98,
March,2.74,1.12,2.54,1.44,1.51,0.61,0.50,3.05,2.91,0.15,1.33,
April,3.30,0.81,2.88,3.18,2.46,2.19,2.95,2.10,1.89,0.74,2.16,
May,1.57,2.20,1.11,1.69,3.98,3.31,1.53,1.30,1.37,2.23,2.33,
June,2.19,0.28,0.82,0.61,1.73,0.35,2.68,1.84,2.09,1.84,0.46,
July,3.76,0.22,4.09,0.71,3.22,3.25,1.72,2.10,2.15,1.27,1.62,
August,1.53,1.28,3.22,1.43,2.18,2.86,0.83,3.39,2.56,1.55,3.04,
September,1.85,0.79,1.56,3.20,3.27,3.76,0.70,6.87,2.17,0.65,3.43,
October,2.86,1.03,1.71,5.42,5.51,4.54,3.43,2.18,5.88,4.07,2.48,
November,1.32,2.40,2.22,1.70,4.00,3.21,10.76,2.96,2.78,7.20,5.33,
December,3.34,1.52,4.51,3.51,5.00,3.88,0.71,4.43,3.71,6.06,4.39,
Total,29.37,15.37,31.27,30.00,38.86,36.80,31.34,35.12,34.92,29.05,30.87,
Calc annual,29.37,15.37,31.27,30.00,38.86,36.80,31.34,35.12,34.92,29.05,30.87,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,
