BALCOMBE HIGHLEY MANOR,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,525,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.75,3.91,6.42,2.25,3.19,3.66,4.21,3.04,5.00,1.51,4.11,
February,1.23,1.05,3.62,6.99,1.05,5.30,3.55,5.63,1.98,0.83,1.22,
March,2.57,1.97,3.71,3.80,2.30,1.12,0.51,3.96,2.84,0.01,1.78,
April,3.04,1.59,4.96,3.86,4.27,3.27,4.22,2.41,2.41,1.21,2.31,
May,1.05,2.23,1.09,4.38,5.48,3.20,1.68,1.21,1.63,2.17,3.04,
June,1.57,0.09,2.40,0.60,4.33,0.17,4.32,5.28,3.29,1.76,0.77,
July,7.71,0.31,6.04,5.19,4.85,4.91,2.25,3.73,2.28,4.17,3.29,
August,2.05,2.89,4.08,3.07,3.69,2.63,2.47,5.80,4.01,2.91,4.87,
September,4.73,1.05,2.66,2.52,3.57,2.88,0.80,5.34,1.38,1.40,3.33,
October,2.10,2.06,1.62,8.82,4.08,4.09,2.64,2.53,7.39,4.29,2.10,
November,2.77,2.62,2.74,2.47,3.30,3.81,6.66,4.22,3.54,8.05,6.12,
December,3.79,3.31,5.81,4.73,4.84,3.76,0.68,5.26,4.20,6.98,2.98,
Total,37.36,23.08,45.15,48.68,44.95,38.80,33.99,48.41,39.95,35.29,35.92,
Calc annual,37.36,23.08,45.15,48.68,44.95,38.80,33.99,48.41,39.95,35.29,35.92,
Difference,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,
