HARPENDEN (WEST COMMON WAY),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,932/8,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,5.69,2.36,,
February,,,,,,,,,0.78,1.83,,
March,,,,,,,,,1.75,2.63,,
April,,,,,,,,,3.00,1.77,,
May,,,,,,,,,1.84,2.00,,
June,,,,,,,,,2.09,0.95,,
July,,,,,,,,,2.21,2.31,,
August,,,,,,,,,3.14,0.25,,
September,,,,,,,,1.68,1.54,1.16,,
October,,,,,,,,3.24,4.52,3.22,,
November,,,,,,,,3.41,4.46,7.76,,
December,,,,,,,,3.45,1.41,1.50,,
Total,,,,,,,,,32.43,27.74,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.78,32.43,27.74,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,,
