SOUTH-BRENT-BADWORTHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX685617,Long,-3.853205,Lat,50.440374,Elevation,550,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,7.4,11.53,14.09,10.54,8.64,4.58,10.59,9.28,13.05,9.85,17.04,6.41,14.32,8.36,13.25,4.96,8.06,1.57,11.28,12.34,12.75,13.46,5.87,7.56,10,15.64,9.5,5.71,9.1,7.48,15.68,2.75,2.81,9.34,8.54,2.16,3.4,9.16,7.54,9.23,9.5,13.73,7.67
February,,,,,,,,,5.71,8.8,2.7,0.24,9.1,13.17,3,7.72,5.96,5.58,7.43,5.3,3.1,7.67,0.11,8.11,0.24,8.18,6.45,14.25,3.32,5.52,9.41,9.6,0.88,4.36,2.36,8.37,7.63,3.44,4.44,3.99,13.04,8.18,1.17,3.39,8.12,6.33,0.55,10.6,5.19,0.59,8.82
March,,,,,,,,,4.1,9.86,6.58,5.68,7.29,4.59,3.61,0.87,2.15,7.43,8.65,1.08,4.79,3.93,5.07,8.29,6.03,2.22,8,7.58,0.79,2.34,6.57,6.95,7.13,2.11,0.34,3.54,4.42,15.48,4.26,2.68,5.92,9.02,7.38,1.14,6.69,2.63,2.38,7.69,3.85,10.05,5.46
April,,,,,,,,,2.49,4.3,8.1,1.41,7.5,7,5.62,,2.7,4.11,3.82,0.93,5.18,6.06,6.78,5.09,5.97,9.17,4.68,6.33,0.27,4.53,3.66,1.7,3.5,2.38,4.8,2.05,3.56,5.89,4.99,3.21,4.23,5.14,6.17,4.22,1.6,2.51,1.75,0.85,1.68,7.19,5.68
May,,,,,,,,,1.6,2.59,3.87,5.34,2.66,4.1,8.79,,3.35,1,2.33,6.35,3.31,5.27,6.71,3.01,2.43,3.19,1.06,4.57,5.91,1.12,2.37,4.8,9.7,7.69,1.25,4.94,6.31,3.22,3.29,5.47,3.44,3.12,3.26,6.47,4.44,7.13,2.01,4.07,5.67,2.04,2.76
June,,,,,,,,,2.21,1.28,2.4,0.21,2.18,0.6,3.02,0,4.41,4.94,4.4,4.28,1.86,7.67,6.38,2.71,2.76,7.63,2.26,1.83,2.76,6.79,1.22,2.74,0.42,2.86,5.98,7.52,7.64,5.62,4.16,1.07,1.79,1.95,2.95,4.75,5.72,5.87,4.33,2.88,5.14,3.03,2.79
July,,,,,,,,,8.51,1.84,9.12,2.41,8.67,2.11,9.02,5.33,1.64,8.35,3.52,3.59,5.03,9.49,5.02,6.03,1.39,0.86,11.91,3.59,5.77,11.01,4.72,2.19,3.84,5.62,6.47,4.15,2.89,5.24,3.56,3.02,8.99,2.13,2.46,7.1,7.39,2.15,5.53,8.19,5.91,2.41,7.52
August,,,,,,,,,3.36,6.28,3.44,5.35,7.05,5.99,6.95,6.97,3.27,6.88,4.3,6.96,7.95,7.1,3.03,2.49,7.53,3.31,1.45,1.8,7.43,5.61,0.35,9.04,7.4,5.88,4.31,4.38,8.26,2.13,6.44,2.79,9.17,11.78,7.65,4.47,5.31,0.72,7.47,6.52,10.4,3.15,6.14
September,,,,,,,,,10.62,4.83,3,1.66,5.28,5.99,8.21,5.06,1.93,9.6,2.72,0.55,9.53,2.86,9.9,3.49,7.3,9.26,6.37,4.25,3.7,0.93,3.05,0.52,5.91,7.15,3.62,6.17,11.95,3.73,5,5.36,10.29,7.53,6.38,5.92,9.17,2.97,12.1,8.21,10.1,0.41,9.94
October,,,,,,,,,6.66,2.26,5.45,2.33,4.13,13.68,12.45,9.68,4.04,6.75,13.68,10.86,9.38,1.68,14.89,6.05,6.44,8.01,3.45,4.53,10.88,8.26,7.93,3.57,6.46,7.01,9.28,8.01,3.28,2.17,6.06,11.79,3.48,1.98,8.89,4.75,8.18,4.5,4.65,6.88,8.17,7.65,11.36
