"BLOXWICH SNEYD RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2336,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.58,0.56,3.64,3.75,1.26,2.82,1.02,2.48,2.03,3.17,,
February,2.85,1.52,1.15,0.76,1.79,3.14,3.89,1.04,1.80,2.32,,
March,0.51,1.37,3.44,4.27,2.16,0.65,2.74,1.75,1.44,4.16,,
April,2.13,1.00,0.20,3.50,0.85,1.35,1.02,1.37,2.78,1.80,,
May,1.55,0.35,2.35,1.93,1.58,2.42,2.35,2.58,2.97,0.90,,
June,1.39,2.15,5.44,1.17,2.48,0.64,1.79,2.41,0.89,1.65,,
July,3.23,0.41,3.56,1.40,2.06,6.10,1.57,1.73,4.33,2.84,,
August,5.17,2.30,6.35,1.42,1.87,1.97,2.51,4.95,2.23,2.47,,
September,0.46,1.22,0.74,1.82,1.31,0.64,1.26,1.76,6.08,1.88,,
October,2.53,1.85,2.32,3.52,1.58,1.92,4.34,3.39,1.15,3.51,,
November,3.66,2.52,2.18,2.37,3.11,2.40,3.05,1.28,1.84,1.58,,
December,5.26,5.24,3.19,1.10,5.83,4.61,2.22,1.22,3.37,3.42,,
Total,30.32,20.49,34.56,27.01,25.88,28.66,27.76,25.96,30.91,29.70,,
Calc annual,30.32,20.49,34.56,27.01,25.88,28.66,27.76,25.96,30.91,29.70,,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,,
