CHURCH STRETTON (WOOLSTASTON),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2284,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.57,4.57,2.47,4.41,1.20,4.13,4.73,5.42,6.31,2.53,,
February,2.28,0.20,3.66,0.33,4.53,2.89,5.56,0.88,2.51,2.52,,
March,0.40,3.43,3.09,2.50,1.14,2.60,3.28,0.37,2.63,2.35,,
April,3.50,5.07,1.00,3.10,3.82,2.88,2.09,0.21,2.76,3.52,,
May,5.46,5.03,1.37,2.14,0.68,1.12,2.14,2.70,1.01,2.79,,
June,5.57,1.16,3.26,1.75,3.34,3.74,1.48,2.56,1.45,1.71,,
July,3.81,4.53,2.04,1.65,0.67,6.03,2.63,2.40,6.38,3.47,,
August,6.16,1.36,1.03,3.09,1.28,0.62,1.39,3.43,1.15,0.25,,
September,2.30,2.63,1.37,2.58,4.53,5.03,3.25,1.43,0.89,1.42,,
October,0.99,5.80,5.18,2.96,5.19,2.40,4.48,4.38,3.65,3.98,,
November,6.39,2.56,0.85,2.75,7.00,4.43,1.94,5.64,5.67,8.41,,
December,1.49,1.76,0.67,5.39,4.06,4.67,3.42,4.29,2.29,1.59,,
Total,40.92,38.10,25.99,32.65,37.44,40.54,36.39,33.71,36.70,34.54,,
Calc annual,40.92,38.10,25.99,32.65,37.44,40.54,36.39,33.71,36.70,34.54,,
Difference,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,,
