"FORSINARD STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5801,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,3.03,1.42,2.08,
February,,,,,,,,,1.22,0.73,1.21,
March,,,,,,,,,1.41,0.32,1.13,
April,,,,,,,,,2.18,1.56,1.25,
May,,,,,,,,,1.99,1.34,3.07,
June,,,,,,,,,3.41,2.10,2.52,
July,,,,,,,,,3.70,2.40,2.16,
August,,,,,,,,,4.52,6.05,7.65,
September,,,2.69,,,,,,2.03,5.21,3.56,
October,,,2.62,,,,,,4.29,6.55,4.84,
November,,,,,,,,,7.09,2.13,7.00,
December,,,,,,,,,3.06,6.27,2.94,
Total,,,,,,,,,37.93,36.08,39.41,
Calc annual,0.00,0.00,5.31,0.00,0.00,0.00,0.00,0.00,37.93,36.08,39.41,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,
