"STARCROSS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1761,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.97,5.83,4.56,3.84,4.36,1.91,4.97,
February,,,,,1.42,4.74,2.52,3.30,2.68,2.27,1.44,
March,,,,,1.56,0.23,0.45,3.63,3.92,0.15,2.45,
April,,,,,3.22,2.49,2.71,1.65,1.56,1.08,2.96,
May,,,,,4.93,4.99,0.91,0.41,1.54,2.73,1.45,
June,,,,,2.52,0.00,3.34,2.16,1.64,2.27,0.29,
July,,,,,4.21,2.37,0.93,3.61,1.18,1.74,1.78,
August,,,,,2.81,1.76,1.00,2.96,2.23,1.69,3.27,
September,,,,,4.61,3.55,1.03,4.89,1.81,0.26,4.80,
October,,,,,5.83,3.40,2.82,2.04,5.03,5.75,3.79,
November,,,,,3.24,2.79,8.04,2.51,3.59,10.26,5.62,
December,,,,,4.58,5.27,0.48,3.98,2.88,8.60,3.82,
Total,,,,,42.90,37.42,28.79,34.98,32.42,38.71,36.64,
Calc annual,0.00,0.00,0.00,0.00,42.90,37.42,28.79,34.98,32.42,38.71,36.64,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
