WESTLEIGH HOUSE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1865,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,2.78,2.37,3.71,3.40,5.26,5.68,6.21,1.59,5.64,
February,,,4.01,7.10,0.64,6.05,2.30,2.75,3.45,1.34,1.47,
March,,,3.93,1.68,1.86,0.83,0.53,3.43,3.47,0.46,2.24,
April,,,4.22,2.00,2.80,2.55,1.53,2.04,1.63,0.72,2.43,
May,,,1.35,2.28,2.97,3.62,1.54,0.92,1.22,3.34,1.95,
June,,,1.30,0.98,1.68,0.00,1.77,2.28,2.82,2.43,0.45,
July,,,2.24,3.10,4.53,3.39,1.83,3.06,1.80,2.73,2.99,
August,,,3.71,1.98,3.93,3.45,2.15,4.28,3.24,2.59,3.37,
September,,,2.47,3.46,4.44,3.91,1.69,8.03,1.68,0.62,4.80,
October,,,1.48,6.69,4.66,3.83,3.16,2.23,7.45,6.75,5.08,
November,,,1.82,4.06,2.64,3.65,8.05,3.64,4.49,9.10,3.90,
December,,,6.36,3.98,5.18,4.57,0.88,2.80,5.23,7.17,4.97,
Total,,,35.67,39.68,39.04,39.25,30.69,41.14,42.69,38.84,39.29,
Calc annual,0.00,0.00,35.67,39.68,39.04,39.25,30.69,41.14,42.69,38.84,39.29,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
