ESKDALE VICARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY168004,Long,-3.282848,Lat,54.392253,Elevation,180,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,5.36,9.22,3.51,6.77,3.5,7.61,3.51,5.54,1.57,6.64,7.03,7.4,4.31,6.47,6.4,8.85,4.64,9.16,3.17,6.31,3.57,6.77,3.87,8.03,6.37,4.35,6.88,5.72,3.49,6.33,7.63,8.72,8.57,6.91,7.44,5.81,,,,,3.4,10.18,8.89,8.26,6.85,7.49,,,,,,
February,,,,,,,,,,4.16,1.85,1.09,3.12,7.7,7.77,1.21,4.57,4.83,5.43,4.91,6.9,3.69,3.12,6.17,5.94,5.16,5.8,3.45,4.91,5.33,10.73,8.04,3.51,3.14,7.33,13.02,4.38,1.98,7.53,1.05,4.71,0.76,5.28,12.18,2.91,,,,,2.52,0.56,6.88,0.02,8.75,0.56,,,,,,
March,,,,,,,,,,6,5.46,2.8,1.46,3.42,2.79,8.26,7.74,9.11,2.6,4.73,1,4.05,6.01,8.19,5.04,5.41,3.38,7.37,6.07,5.81,4.55,2.2,10.73,6.24,7.61,3.82,0.65,4.14,2.05,6.28,10.07,7.11,2.36,2.33,2.01,,,,,1.47,3.51,1.59,4.81,5,5.3,,,,,,
April,,,,,,,,,,2.28,2.21,4.34,2.31,1.04,2.35,4.43,3.04,3.92,6.24,6.57,4.88,5.14,2.61,2.89,4.97,7.54,3.03,5.34,3.01,5.26,4.49,5.23,1.83,6.82,2.21,4.56,3.99,1.68,1.5,6.05,6.2,1.3,2.37,6.11,3.1,,,,,2.92,2.87,3.67,5.04,3.7,4.6,,,,,,
May,,,,,,,,,,4.73,3.84,3.17,7.18,2.84,6.26,0.89,0.96,3.66,4.39,5.57,3.97,2.21,4.32,3.58,3.53,3.77,8.63,5.98,4.96,3.74,3.59,4.75,2.56,4.46,3.41,1.05,4.23,3.18,1.8,2.4,7.05,3.75,4.79,4.08,5.36,,,,,4.6,2.75,2.85,5.61,4.63,6.22,,,,,,
June,,,,,,,,,,1.36,7.91,2.35,3.97,1.92,5.69,1.73,4.35,6.53,6.1,1.94,4.75,4.06,1.34,2.86,2.7,3.02,3.67,9.22,4.31,2.51,2.45,5.52,8.31,4.3,1.96,1.1,5.69,3.24,4.14,3.04,3.84,0.82,4.34,2.94,4.54,,,,,3.55,3.88,9.25,3.09,3.21,2.72,,,,,,
July,,,,,,,,,,3.47,5.76,3.65,3.52,7,4.96,6.9,7.47,4.16,2.08,4.53,2.65,2.88,7.16,7.45,4.27,4.09,4.43,2.97,6.18,11.11,6.47,1.23,4.81,1.72,6.57,6.01,5.24,1.88,5,1.65,10.1,3.22,6.42,5.44,,,,,,5.89,4.84,9.4,7.89,4.96,2.68,,,,,,
August,,,,,,,,,,7.29,6.5,14.06,9.3,7.02,7.04,7.84,4.42,9.67,9.9,2.38,9.88,9.03,4.95,8.51,,6.03,6.13,7.71,7.25,5.78,10.74,5.08,7.28,3.26,4.65,4.15,2.31,8.21,6.38,4.34,4.41,8.67,5.11,8.45,,,,,,7.72,12.72,4.27,2.68,5.08,8.54,,,,,,
September,,,,,,,,,4.79,5.6,11.22,8.36,10.08,6.54,0.43,2.93,9,6.23,5.43,7.37,4.56,3.67,2.76,8.29,,5.23,1.83,1,8.58,3.61,1.67,3.9,3.79,3.21,2.08,1.8,3.47,7.14,9.54,5.34,5.13,2.15,4.19,9.22,,,,,,2.73,3.32,3.19,7.79,1.03,7.35,,,,,,
October,,,,,,,,,4.91,8.38,5.1,9.78,6.37,8.38,6.18,7.28,7.9,4.84,6.03,5.1,7.41,9.1,4.59,13.04,,7.28,7.84,12.08,3.47,10.37,3.21,6.04,6.91,4.89,2.11,2.59,9.9,8.27,5.32,2.98,3.93,3.82,2.78,11.38,,,,,,9.68,12.69,6.3,11.29,4.48,11.33,,,,,,
