POTTERS-BAR-MOUNT-GRACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL256020,Long,-0.18384269,Lat,51.702695,Elevation,375,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,3.71,2.78,0.63,3.92,1.73,1.49,3.03,4.13,2.6,2.33,3.04,1.35,2.73,2.28,3.33,1.91,3.87,1.66,2.76,1.71,1.92,2.03,1.78,1.48,4.36,4.47,3.61,6.14,2.48,2.55,2.58,4.87,1.72,2.34,2.23,2.32,4.56,1.27,1.1,,,,,3.04,4.63,1.45,2.88,2.88,2.21
February,,,1.85,0.77,2.67,3.71,3.52,0.78,1.2,3.21,0.4,0.15,2.28,3.66,0.8,2.86,2.94,3.97,2.13,0.86,1,1.95,0.16,1.88,0.3,2.94,2.06,4.66,0.53,0.95,1.81,2.46,1.05,1.61,1.4,1.92,2.89,1.99,1.32,1.33,4.28,,,,2.33,2.54,0.74,3.33,2.77,0.08,2.2
March,,,3.16,2.4,4.51,1.24,4.79,2.08,0.86,3.48,1.27,1.24,1.79,2.24,0.95,0.7,0.31,2.57,2.25,0,1.82,0.1,1.54,2.98,2.37,0.61,1.27,2.95,0.4,1.79,3.09,3.08,1.65,0.5,0.17,0.7,1.32,6.14,0.88,1.03,0.77,,,,2.76,1.42,0.97,1.1,1.27,1.85,1.73
April,,,0.11,2.85,0.86,1.06,1.33,2.37,4.24,3.57,4.77,1.52,3.1,1.66,3.95,1.67,3.11,1.9,1.06,1.45,2.75,3.78,2.54,1.02,1.51,3.31,1.32,3.48,0.15,3.04,1.8,1.42,1.61,1.15,1.66,1.41,1.75,2.1,1.47,1.83,1.85,,,,0.3,0.58,1.07,0.17,1.56,2.52,0.49
May,,,1.19,1.52,1.92,2.59,1.98,2.04,2.38,0.47,0.67,1.34,0.77,1.89,3.82,2.18,1.88,1.22,1.75,1.88,2.95,2.68,3.82,2.6,0.6,1.83,0.43,3.16,1.97,1.67,1.76,1.94,3.2,2.58,0.6,2.71,2.75,1.1,3.56,2.08,1.64,,,,2.19,5.69,0.68,0.86,2.26,1.44,1.92
June,,,2.2,0.58,1.45,1.11,2.9,1.76,0.97,1.42,1.65,0.33,1.35,0.55,2.79,0.17,4,2.9,2.64,1.07,0.62,1.54,1.41,1.74,1.29,3.16,4.74,2.13,0.5,1.88,0.72,1.11,0.23,1.58,2.33,1.76,2.44,1.88,2.66,0.53,,,,,4.63,2.04,2.87,2.33,4.38,0.96,1.27
July,,,1.79,2.6,2.15,5.26,1.61,5.27,3.57,1.89,4.04,0.3,3.37,2.58,5.2,3.81,2.67,2.58,2.08,2.27,1.87,3.03,1.89,1.11,1.1,0.57,4.75,1.93,1.37,2.57,2.93,3.48,2.39,1.93,2.16,2.97,3.12,3.66,0.9,0.88,,,,,3.45,0.3,4.92,2.92,1.91,2.49,2.57
August,,,4.75,0.78,1.11,3.07,3.84,4.79,1.26,2.69,1.43,1.18,2.44,1.93,2.19,3.32,0.97,4.17,2.35,1.09,3.63,5.93,1.59,0.63,2.16,1.51,0.44,1.66,2.45,3.12,0,4.56,2.02,1.8,3.18,1.15,4.61,0.1,2.47,1.95,,,,,3.28,1.76,4.77,2.08,2.31,1.85,2.75
September,,,2.54,1.1,1.34,2.2,1.34,2.77,5.08,1.88,2.66,2.48,2.5,1.65,3.1,3.37,1.98,5.79,1,0.76,3.41,2.8,1.92,2.96,1.89,4.31,2.92,1.88,2.18,1.9,1.1,0.46,1.43,2.63,2.97,2.15,3.88,1.52,1.58,0.39,,,,,1.7,1.34,2.41,3.41,3.53,0.04,3.34
October,,,2.88,3.13,1.61,2.07,3.46,4.06,1.58,0.68,1.85,0.97,0.87,4.98,3.79,3.63,2.8,3,4.14,3.61,1.21,0.71,5.08,1.55,1.58,3.2,2.16,2.64,3.6,6.27,3.69,1,4.2,2.87,3.43,2.61,1.61,0.13,2.57,6.02,,,,,2.93,4.16,2.44,1.98,2.25,1.64,5.65
