Rainfall at,BOSTON (GRAND SLUICE)
,
Station no,2539,
,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,2.51,0.86,1.44,1.63,2.53,2.92,3.57,2.38,4.00,1.62,
February,2.65,0.67,1.66,0.68,1.58,2.47,2.16,0.88,0.53,2.40,
March,0.39,1.28,2.11,1.79,0.31,0.87,2.58,0.25,1.98,1.44,
April,2.43,2.15,1.30,1.92,2.25,1.71,2.43,0.17,1.74,1.00,
May,2.50,3.54,1.69,0.80,0.41,0.57,4.92,2.09,0.63,1.16,
June,2.41,0.35,2.18,0.59,2.12,3.23,1.97,0.90,2.28,0.61,
July,5.26,5.33,0.98,1.42,0.45,4.36,5.92,2.24,1.98,5.79,
August,7.38,1.68,0.42,2.28,1.51,1.07,0.55,2.37,1.68,0.49,
September,2.60,2.35,1.72,1.15,2.23,1.50,1.35,2.27,1.19,0.50,
October,0.61,3.45,3.14,1.33,2.59,2.11,1.64,2.07,3.02,2.47,
November,1.79,1.55,2.27,1.81,3.79,1.61,1.86,1.82,3.84,4.08,
December,0.86,0.64,0.56,3.55,2.57,1.17,2.34,4.26,1.95,1.68,
Total,31.39,23.85,19.47,18.95,22.34,23.59,31.29,21.70,24.82,23.24,
Calc annual,31.39,23.85,19.47,18.95,22.34,23.59,31.29,21.70,24.82,23.24,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,
