ABERLOUR ORPHANAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NJ271430,Long,-3.217106,Lat,57.47138,Elevation,320,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,1.56,,1.6,2.95,2.2,1.98,3.42,2.16,3.51,3.24,5.15,2.33,2.95,3.26,3.24,1.23,1.94,1.99,2.49,3,1.46,2.03,3.74,1.85,1.16,1.2,2.46,4.51,5.41,2.76,5.01,0.8
February,,,,,,,,,,1.8,,2.35,1.55,1.09,1.48,3.85,3.35,1.12,2.1,1.24,1.92,0.52,1.98,4.18,2.29,5.78,0.96,1.22,1.19,0.47,1.01,2.56,0.58,3.43,1.13,2.6,1.49,3.31,1.43,1.31,0.96
March,,,,,,,,,,5.5,,2.4,1.88,3.7,3.73,3.47,2.52,1.9,1.43,3.95,2.98,1.68,2.16,0.95,1.44,3.93,1.54,2.42,2.09,0.34,1.55,1.58,3.09,0.82,2.26,1.55,1.03,4.47,0.82,2.43,3.16
April,,,,,,,,,,3.85,,1.7,1.45,1.24,0.6,2.54,2.87,3.64,1.64,4.19,2.51,1.23,6.49,2.21,1.23,2.52,2.66,3.16,1.4,2.73,1.49,1.99,4.2,2.14,4.9,3.45,1.08,0.4,0.64,1.82,1.46
May,,,,,,,,,,3,,1.88,3.09,2.8,4.61,1.18,5.12,1.42,1.58,0.65,2.06,2.3,1.65,7.58,4.39,2.68,2.98,3.69,2.26,1.48,1.17,3,2.88,1.02,2.91,1.76,1.43,1.42,2.32,1.2,1.73
June,,,,,,,,,,1.25,,3.7,2.53,2.45,1.91,0.92,8,2.53,2.21,4.56,0.86,1.78,1.69,2.25,2.35,0.8,3.31,4.45,3.55,2.96,1.09,2.04,0.25,2.21,1.73,2.42,2.04,1.67,4.09,1.39,1.85
July,,,,,,,,,,4,,3.15,1.76,0.72,3.87,6.04,4.18,1.95,5.32,0.83,2.84,2.77,4.16,2.34,3.89,3.12,2.16,1.24,2.88,3.11,4.29,4.24,3.02,3.57,3.84,2.12,5,3,3.59,6.12,8.76
August,,,,,,,,,,2.35,,1.2,5.77,0.95,2.28,3.08,2.57,4.58,3.16,2.01,2.95,3.27,2.96,6.13,5.34,1.82,1.7,3.94,3.74,3.19,4.71,3.61,1.22,1.65,3.36,2.73,2.46,2.44,2.05,1.69,3.12
September,,,,,,,,,,3.1,,0.9,2.38,3,1.86,6.26,1.62,1.53,4.21,4.13,3.63,1.46,2.72,2.6,5.08,4.57,2.74,7.69,3.56,1.76,5.16,1.48,4.38,2.21,1.07,4,2.14,1.06,3.41,2.79,2.34
October,,,,,,,,,,3,,3.5,3.6,0.8,1.69,2.68,4.34,4.91,2.4,4.06,3.17,2.34,1.66,3.43,3.9,2.83,4.57,4.78,2.59,3.83,4.33,2.66,8.42,8.93,4.57,5.92,2.24,2.05,3.38,3.99,2.21
November,,,,,,,,,,2.5,,5.9,2.6,1.4,4.4,5.78,3.01,5.4,1.79,4.88,1.57,2.02,1.94,5.67,1.46,2.35,3.31,4.09,4.31,1.77,4.92,2.26,2.81,2.3,2.87,2.6,1.87,1.96,2.68,3.06,6.87
December,,,,,,,,,,2,,3.93,2.3,3.7,5.47,5.88,2.52,2.03,2.39,2.64,1.72,2.5,1.58,3.19,1.58,3.06,1.63,2.28,2.22,3.69,1.39,2.01,1.75,0.53,2.48,2.18,2.36,3.78,1.2,2.75,3.61
Total,,,,,,,,,,33.91,,32.21,31.86,24.05,33.88,45.1,42.26,34.52,31.47,38.29,28.54,24.82,32.25,43.77,34.18,35.4,29.55,41.45,32.79,26.79,33.14,31.17,34.45,29.97,32.32,33.79,27.65,30.97,28.37,33.56,36.87
