SAXMUNDHAM-AGRIC-DEM-PLOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TM367638,Long,1.46403,Lat,52.221511,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1367/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,0.52,1.39,2.03,3.22,3.35,2.5,5.38,1.27,2.43,3.22,3.64,1.75,1.47,1.88,1.81,3.51,0.98,1.52,2.01,2.75,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,1.75,0.32,2.34,3.25,3.71,0.72,0.95,1.11,1.72,0.41,0.55,1.45,1.63,1.51,1.25,0.7,1.2,2.46,3.76,0.78,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,1.57,2.09,0.69,0.73,2.85,0.3,1.98,2.72,2.83,2.48,0.4,0.31,0.89,1.48,3.5,0.69,0.86,,3.61,1.92,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,1.2,2.17,2.13,1.27,2.78,0.7,2.78,1.12,1.28,0.7,0.87,1.78,1.61,1.35,1.09,1.12,1.29,,4.19,0.96,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,1.92,1.98,2.04,0.34,2.65,2.87,0.98,0.12,2.06,2.28,1.09,0.45,2.16,1.22,0.69,1.34,2.03,1.05,1.37,0.83,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,2.27,0.91,2.44,2.76,1.25,0.71,1.53,0.67,0.84,0.41,2.08,1.9,1.94,2.89,1.64,3.59,0.65,1.67,1.82,1.61,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,1.01,1.67,1.46,4.24,1.31,1.62,2.89,3.2,1.77,2.37,0.86,1.3,1.08,4.31,2.73,1.65,0.85,2.29,0.84,1.05,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,0.8,1.78,1.69,0.93,2.02,0.4,1.95,0.54,4.02,1.07,1.25,1.68,2.64,4.49,0.71,2.69,1.53,2.02,1.75,4.46,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,3.85,1.63,3.78,3.13,2.9,2.85,1.52,1.04,0.24,2.3,2.55,2.96,1.88,2.54,0.41,1.91,1.66,2.72,2.17,3.14,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,1.85,1.55,2.11,2.83,1.86,2.71,8.35,2.19,1.85,4.3,1.5,3.56,1.38,1.23,0.49,1.81,3.58,0.89,0.72,2.35,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
