SHENSTONE-LITTLE-HAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK123030,Long,-1.8197313,Lat,52.624625,Elevation,298,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,2.97,4.31,1.47,4.74,1.07,1.8,1.77,2.82,0.89,3.21,3.62,2.86,4.96,2.43,2.91,3.12,4.31,2.59,1.86,2.28,1.99,5.06,1.59,0.63,2.51,3.18,1.19,1.24,2.23,4.07,1.5,2.08,3.37,5.63
February,,,,,,,,1.94,2.24,0.55,0.63,1.87,0.17,3.93,0.25,2.22,2.52,3.84,0.62,1.28,2.05,2.35,1.1,1.37,2.02,2.21,3.75,1.73,1.21,0.86,4.99,2.74,0.59,1.49,2.7,2.51,0.68,2.53,4.37,0.26,2.27
March,,,,,,,,2.06,1.76,0.24,3.12,0.11,1.51,2.68,1.9,0.58,1.6,2.2,0.47,1.2,1.66,2.38,1.52,1.05,0.23,0.75,0.74,5.49,1.06,1.76,1.01,4.45,2.17,1.55,2.33,3.34,1.28,2.5,1.85,1.8,1.74
April,,,,,,,,1.51,1.26,0.6,2.5,3.38,2.66,0.67,2.53,3.35,1.89,2.3,0.12,1.47,3.17,1.55,1.45,0.87,1.84,1.18,1.4,2.18,1.81,2.42,1.96,2.08,2.52,2.4,0.47,1.24,1.54,0.26,0.77,3.57,0.98
May,,,,,,,,1.32,0.16,1.62,2.53,3.51,6.68,1.66,0.94,0.77,0.58,2.43,1.52,1.07,1.99,3.02,3.6,3.41,0.6,3.69,2.71,2.67,2,2.78,1.48,3.61,2.25,2.41,1.91,4.31,0.7,0.98,2.22,0.62,1.19
June,,,,,,,,4.52,2.71,1.29,1.81,3.39,0.96,2.54,0.87,3.38,3.1,0.51,1.75,1.31,1.2,1.04,0.19,1.59,1.56,2.73,2.99,1.58,3.43,0.48,1.62,1.29,1.8,2.13,3.73,3,2.16,1.2,3.98,1.09,2.75
July,,,,,,,,2.06,1.43,1.87,5.11,3.43,3.41,1.24,1,0.43,5.79,2.42,2.68,4.75,2.42,5.82,1.94,0.67,2.51,1.53,1.65,3.3,2.01,2.18,2.21,0.98,1.57,2.57,3.49,0.6,3.06,2.6,7.1,2.12,3.33
August,,,,,,,,3.96,2.68,2.01,3.85,5.41,2.23,0.93,2.06,2.01,0.66,0.84,2.22,2.98,0.24,4.2,4.15,1.59,2.42,2.24,5.5,0.61,4.22,1.46,3.77,5.38,2.66,2.03,5.74,1.02,4.78,5.08,2.34,2.88,4.42
September,,,,,,,,3.56,0.79,0.48,3.52,2.87,2.48,0.89,1.81,3.59,2.22,2.71,3.11,0.9,0.79,0.47,1.2,2.17,2.95,1.32,3.62,1.58,2.35,1.28,3.81,1.78,1.23,2.23,1.6,1.77,2.34,5.18,3.47,0.23,4.79
October,,,,,,,,1.47,4.22,3.45,2.56,0.69,4.2,3.5,1.62,3.29,1.5,2.46,2.18,3.25,3.35,2.68,2.76,1.58,3,4.24,0.62,0.6,2.4,5,0.92,0.67,3.65,2.01,3.6,1.81,1.51,1.37,2.76,2.71,5.6
November,,,,,,,,3.44,3.35,5.84,3.25,3.1,1.88,1.2,2.19,5.24,2.53,1.63,2.62,4.18,5.96,3.08,1.44,1.61,3.72,0.28,6.09,2.08,1.52,3.16,3.74,5.73,1.86,1.43,5.38,2.27,0.86,2.08,1.85,3.75,3.62
December,,,,,,,,2.52,1.92,5.04,2.39,0.87,0.71,0.46,4.28,3.69,1.95,2.78,3.33,1.47,1.99,1.56,2.62,1.16,1.72,2.57,2.47,2.34,4.09,1.76,1.96,2.5,2.99,1.32,2.59,2.06,3.32,1.9,3.13,3.86,3.73
Total,,,,,,,,31.33,26.83,24.46,36.01,29.7,28.69,21.47,22.27,29.44,27.55,27.74,23.48,28.82,27.25,31.06,25.09,21.38,25.16,24.6,33.82,26.15,31.16,24.73,28.1,33.72,26.47,22.76,34.78,26.16,26.3,27.18,35.92,26.26,40.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from the 1950s record and is Little Hay Pumping Station. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
