RAYNES PARK C SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,157,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.73,2.11,1.69,3.43,0.81,2.80,
February,,,,,,3.26,2.20,2.75,1.41,0.43,0.61,
March,,,,,,0.48,0.13,2.86,1.23,0.02,1.65,
April,,,,,,1.75,3.54,2.05,1.82,1.02,1.63,
May,,,,,,1.39,1.21,1.38,2.64,1.38,2.97,
June,,,,,,0.25,3.38,3.37,2.27,1.05,0.70,
July,,,,,,3.74,1.99,2.77,1.80,1.27,1.98,
August,,,,,,2.11,1.12,4.26,2.85,2.50,3.08,
September,,,,,,2.17,1.59,4.42,0.99,0.13,3.47,
October,,,,,,2.48,2.41,0.92,3.83,2.57,1.10,
November,,,,,,1.41,4.79,2.74,1.37,5.41,4.30,
December,,,,,,1.66,0.29,2.55,2.44,5.30,1.87,
Total,,,,,,22.43,24.76,31.76,26.08,21.89,26.16,
Calc annual,0.00,0.00,0.00,0.00,0.00,22.43,24.76,31.76,26.08,21.89,26.16,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,-0.00,-0.00,-0.00,
