"RETFORD BABWORTH HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.90,0.85,3.41,3.22,1.11,,,,,,,
February,1.93,0.93,1.13,0.92,1.00,,,,,,,
March,0.70,0.75,2.70,2.72,1.62,,,,,,,
April,1.80,1.17,0.10,2.21,0.98,,,,,,,
May,2.47,0.86,2.14,1.66,2.31,,,,,,,
June,1.63,2.71,4.42,0.45,1.84,,,,,,,
July,2.66,0.26,4.72,0.37,1.74,,,,,,,
August,3.02,2.53,5.33,1.03,1.40,,,,,,,
September,0.25,1.47,1.19,1.50,0.80,,,,,,,
October,2.67,1.85,2.31,2.67,2.28,,,,,,,
November,2.98,2.04,2.01,1.37,2.51,,,,,,,
December,3.57,4.76,1.95,1.35,3.61,,,,,,,
Total,25.58,20.18,31.41,19.47,21.20,,,,,,,
Calc annual,25.58,20.18,31.41,19.47,21.20,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,NaN,,
