Rainfall at,ISLAY MCARTHUR'S HEAD
,
Station no,5442,
,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879
January,4.10,2.17,1.38,9.99,1.74,8.48,5.60,11.35,9.19,3.87,
February,4.50,1.77,1.08,0.60,3.40,2.60,8.40,8.89,2.58,4.68,
March,2.40,0.99,1.07,3.19,2.56,3.10,4.90,3.74,4.58,4.44,
April,0.46,0.73,0.29,0.70,6.03,1.85,2.05,3.07,3.75,2.14,
May,0.97,0.17,0.48,0.30,1.08,3.70,1.40,2.59,4.04,3.30,
June,0.90,0.33,11.60,0.30,0.93,2.90,5.95,6.32,6.08,4.90,
July,0.98,0.96,2.30,2.52,5.19,1.35,2.15,5.08,1.29,6.58,
August,0.34,0.51,6.50,4.56,5.18,4.55,3.85,5.67,3.07,7.41,
September,1.15,0.60,11.20,1.36,9.66,3.45,3.20,2.62,6.75,9.19,
October,0.80,1.31,11.10,5.55,10.07,7.40,6.75,9.85,9.82,3.57,
November,2.21,1.50,14.19,2.45,7.17,4.70,2.60,13.28,2.83,1.99,
December,0.84,1.22,13.50,0.70,3.20,2.55,9.03,12.39,3.77,3.60,
Total,19.65,12.26,74.69,32.22,56.21,46.63,55.88,84.85,57.75,55.67,
Calc annual,19.65,12.26,74.69,32.22,56.21,46.63,55.88,84.85,57.75,55.67,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
