MANSFIELD DEBDALE HALL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2626,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.43,2.28,4.38,1.01,2.26,2.56,3.38,1.74,4.97,1.68,4.43,
February,1.91,0.32,3.06,5.06,1.10,3.43,1.43,1.84,2.22,0.78,0.77,
March,2.35,1.23,1.96,1.85,1.13,0.75,0.74,3.07,2.76,0.12,2.66,
April,4.99,1.10,3.51,2.33,2.10,2.04,1.80,1.88,0.80,1.43,3.36,
May,1.68,1.76,1.08,3.31,3.28,3.67,2.21,0.98,1.17,1.64,1.30,
June,2.10,0.78,1.44,0.66,2.23,0.10,2.53,3.90,2.55,1.36,1.84,
July,3.01,0.59,4.39,3.55,2.61,0.93,2.07,2.34,1.16,1.89,5.52,
August,0.91,3.79,6.07,3.14,2.96,1.94,2.19,4.89,2.74,1.98,2.91,
September,1.78,1.87,2.80,2.85,2.50,3.84,1.27,4.53,0.34,0.57,4.92,
October,2.19,4.66,0.97,1.45,5.01,3.72,2.30,2.70,5.70,4.06,2.45,
November,1.11,1.86,1.68,2.89,2.03,2.35,3.98,2.73,3.16,6.10,3.37,
December,2.79,2.72,3.84,3.12,3.12,2.76,1.24,2.83,2.05,5.38,2.75,
Total,27.25,22.96,35.18,31.22,30.33,28.09,25.14,33.43,29.62,26.99,36.28,
Calc annual,27.25,22.96,35.18,31.22,30.33,28.09,25.14,33.43,29.62,26.99,36.28,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
