COLEBROOKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IH409446,Long,-7.371716,Lat,54.348579,Elevation,250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6187/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,3.95,5.91,2.44,3.82,2.29,3.94,5.44,5.05,3.49,3.62,2.08,6.25,5.4,4.54,2.54,5.38,4.5,5.32,3.36,2.57,3.23,6.59,1.54,2.63,3.82,2.5,5.01,5.33,1.7,4.13
February,,,,,,,,,,,,4.08,0.1,2.54,0.12,4.83,1.87,5.36,2.27,3.49,3.61,3.38,1.81,3.43,1.54,3.43,3.31,0.93,2.55,3.59,4.01,3.4,1.48,1.23,4.72,3.76,1.68,3.24,3.91,1.15,3.64
March,,,,,,,,,,,,1.87,3.21,1.95,2.25,1.73,2.71,1.54,3.1,3.51,4.45,3.71,3.65,2.25,0.65,1.37,1.09,5.7,2.79,2.53,2.16,3.48,2.07,0.55,3.89,0.75,2.03,3.41,1.8,3.4,1.98
April,,,,,,,,,,,,4.94,2.75,2.84,2.6,3.08,0.99,2.85,0.21,2.81,3.07,2.05,2.74,2.55,1.93,2.1,1.47,3.84,1.78,3.18,4.13,1.94,1.13,1.67,0.65,3.31,1.32,1.88,1.51,3.08,3.29
May,,,,,,,,,,,2.03,3.65,2.3,3.67,3.48,1.19,2.09,1.52,3.68,1.76,0.89,1.97,4.36,3.04,2.16,4.81,1.4,3.74,1.42,2.69,0.91,1.31,1.84,3.74,4.66,3.07,1.61,1.75,2.55,1.14,2.53
June,,,,,,,,,,,2.39,7.09,1.08,3.17,2.17,4.22,3.35,3.09,3.94,3.15,1.92,0.73,0.29,3.81,4.38,4.53,2.85,4.46,2.79,1.26,2.37,2.56,2.87,0.78,2.33,5.2,3.88,2.66,5.46,2.74,4.6
July,,,,,,,,,,,4.94,4.66,4.88,3.42,2.46,1.56,7.3,3.87,5.37,4.93,4.17,2.79,5.22,2.92,3.14,4.59,4.18,5.12,3.3,3.11,5.78,3.42,1.8,4.97,6.27,1.69,4.74,4.19,4.78,4.39,5.32
August,,,,,,,,,,,12.32,3.62,3.19,1.59,4.95,2.55,2.3,4.02,2.55,1.14,0.96,4.52,5.9,7.65,4.21,2.05,4.71,0.73,3.3,2.82,5.87,4.97,4.34,3.43,2.79,1.15,6.02,4.67,4.97,1.26,5.59
September,,,,,,,,,,,2.82,2.74,4.93,0.5,6.81,4.78,5.63,3.94,2.6,1.74,5.06,0.94,5.69,2.71,5.48,4.45,6.95,2.94,3.45,2.22,8.96,2.8,1.56,4.51,6.15,3.92,3.34,4.59,4.25,2,3.48
October,,,,,,,,,,,7.68,3.18,4.55,2.31,5.25,5.76,3.92,1.06,7.07,3.13,4.52,5.06,3.76,3.61,5.47,2.44,1.65,2.24,3.05,4.91,3.74,0.92,5.97,2.34,6.75,2.42,2.76,3.98,2.73,6.39,3.72
November,,,,,,,,,,,4.92,6.22,3.08,1.47,1.16,4.54,4.37,2.19,5.96,6.25,4.54,5.55,1.14,3.43,6.11,1.02,5.1,5.32,3.75,4.29,3.28,5.51,1.93,4.43,5.34,3.11,2.77,0.94,2.67,4.84,5.73
December,,,,,,,,,,,4.02,4.07,5.78,2.19,5.85,3.64,5.07,2.63,4.43,3.83,6.02,2.37,5.78,2.88,6.4,4,6.13,3.43,6.73,6.42,3.18,6.14,3.98,3.1,4.05,4.57,5.59,5.17,4.89,7.23,5.13
Total,,,,,,,,,,,,50.07,41.76,28.09,40.92,40.17,43.54,37.51,46.23,39.23,42.83,35.15,46.59,43.68,46.01,37.33,44.22,42.95,40.23,40.38,46.96,39.68,35.56,32.29,50.23,36.77,38.24,41.49,44.85,39.32,49.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1930 - values on the record are x100 those presented here eg Jan is written 203, Feb 238.50 and so on.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It is ASSUMED that these represent 2.03, 2.39 etc inches of rainfall",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
