ST MARY'S,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,2.73,,,,
February,,,,,,,,3.74,,,,
March,,,,,,,,3.64,,,,
April,,,,,,,,4.34,,,,
May,,,,,,,,0.84,,,,
June,,,,,,,,1.10,,,,
July,,,,,,,,0.43,,,,
August,,,,,,,,3.44,,,,
September,,,,,,,,4.41,,,,
October,,,,,,,,2.31,,,,
November,,,,,,,,1.64,,,,
December,,,,,,,,6.20,,,,
Total,,,,,,,,34.82,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.82,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,,
