"ST.MARY'S (COASTGUARD STATION)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1951,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.85,3.32,3.27,1.56,4.27,3.11,4.87,5.63,5.03,2.25,4.83,
February,0.50,0.48,3.27,5.63,1.47,4.44,2.57,1.71,3.05,3.50,1.86,
March,2.51,2.26,2.65,1.71,1.85,1.12,0.60,2.74,3.99,0.33,2.76,
April,2.19,0.97,3.55,3.87,2.57,3.71,2.31,2.78,4.48,1.56,1.96,
May,1.37,1.45,1.29,1.85,2.56,3.09,1.75,1.34,2.41,5.04,1.49,
June,1.98,0.29,1.09,0.36,2.01,0.01,2.29,2.52,1.87,1.95,1.04,
July,4.28,0.83,2.64,1.41,4.20,2.39,0.92,1.79,1.02,0.93,2.67,
August,1.48,4.26,2.58,1.85,2.40,3.39,2.98,2.39,1.47,1.67,4.02,
September,1.93,0.48,2.98,2.64,2.60,2.95,0.52,5.57,2.42,0.50,3.78,
October,6.15,1.72,1.47,4.80,7.13,3.29,3.62,2.10,5.75,5.69,4.59,
November,1.48,3.68,1.55,3.26,3.25,3.42,5.90,1.85,3.50,7.58,5.75,
December,2.66,1.77,6.28,3.14,4.54,4.12,0.74,3.54,3.35,7.33,3.81,
Total,30.38,21.51,32.62,32.08,38.85,35.04,29.07,33.96,38.34,38.33,38.56,
Calc annual,30.38,21.51,32.62,32.08,38.85,35.04,29.07,33.96,38.34,38.33,38.56,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
