"SOYLAND MOOR BAITINGS GATE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3220,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.70,9.97,4.60,5.41,3.72,6.42,5.82,5.52,13.58,1.88,8.14,
February,5.08,0.75,6.22,7.49,2.02,9.52,4.73,1.81,6.88,0.69,0.99,
March,5.11,5.26,4.32,2.75,1.87,2.15,2.98,5.31,3.30,1.48,3.69,
April,6.56,1.58,4.09,4.09,2.72,3.51,2.50,3.49,1.18,1.60,3.48,
May,6.79,2.46,1.36,5.46,6.57,4.91,5.15,2.11,1.60,4.47,2.30,
June,4.09,0.36,4.13,1.34,2.49,0.31,3.34,4.84,7.72,1.55,2.79,
July,9.41,2.68,5.79,5.78,4.13,1.85,3.55,2.80,1.92,2.32,7.90,
August,2.68,6.99,6.41,6.26,6.74,4.07,5.08,8.88,5.72,5.69,8.27,
September,2.97,2.15,4.73,5.48,6.33,4.12,4.33,7.13,0.81,2.40,6.10,
October,2.37,3.66,1.30,7.61,6.08,6.40,4.82,5.23,5.79,6.71,7.80,
November,2.82,2.78,3.94,8.67,3.64,3.03,6.82,6.04,8.55,9.43,6.90,
December,5.04,9.91,6.59,5.06,6.80,4.61,2.71,1.44,3.69,9.85,4.23,
Total,59.62,48.55,53.48,65.40,53.11,50.90,51.83,54.60,60.74,48.07,62.59,
Calc annual,59.62,48.55,53.48,65.40,53.11,50.90,51.83,54.60,60.74,48.07,62.59,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
