"SPROWSTON, THE CHURCH FARM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1428,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,0.95,2.42,2.07,3.12,1.69,1.83,
February,,,,,,1.64,1.73,2.05,1.50,0.81,0.98,
March,,,,,,1.85,0.32,1.95,1.33,0.02,1.41,
April,,,,,,2.14,2.61,1.51,1.29,1.08,1.61,
May,,,,,,1.83,0.99,0.94,1.83,1.00,2.93,
June,,,,,,0.61,2.58,4.73,2.45,0.86,1.47,
July,,,,,,1.60,1.60,2.21,1.76,3.50,4.18,
August,,,,,,2.02,2.32,3.23,1.53,1.34,2.57,
September,,,,,,2.86,0.83,5.31,1.10,0.81,6.57,
October,,,,,4.24,1.88,2.83,2.50,2.57,2.91,1.09,
November,,,,,1.43,3.96,2.98,5.20,2.73,3.32,3.90,
December,,,,,2.45,3.06,1.27,2.09,3.17,4.83,1.87,
Total,,,,,,24.40,22.48,33.79,24.38,22.17,30.41,
Calc annual,0.00,0.00,0.00,0.00,8.12,24.40,22.48,33.79,24.38,22.17,30.41,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,
