GREENWICH-WESTCOMBE-PARK-ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ402744,Long,0.016292569,Lat,51.451234,Elevation,120,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,0.91,0.88,2.08,1.54,0.41,1.34,,,,,,,,,,,,,,,,,,,,,,,,1.07,2.78,2.6,2.19,1.51,2.27,1.07,2.85,1.68,1.86,1.47,2.91,0.9,2.42,1.23,1.5,1.16,1.45,,,,,,
February,,,,,,,,,0.86,1.97,1,0.04,1.49,2.64,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.94,2.36,0.71,0.12,1.75,2.62,0.73,3.06,2.82,3.42,1.16,0.37,0.94,1.35,0.32,1.65,0.22,,,,,,
March,,,,,,,,,2.71,1.27,2,1.69,1.09,0.49,,,,,,,,,,,,,,,,,,,,,,,,1.77,1.01,2.97,1.36,1.1,1.33,2.24,0.75,0.69,0.12,2.17,1.71,0.04,1.43,0.28,1.33,2.17,2.29,,,,,,
April,,,,,,,,,1.53,2.01,1.7,0.67,1.47,0.07,,,,,,,,,,,,,,,,,,,,,,,,1.74,2.89,2.86,2.69,1.24,2.7,1.41,3.1,1.89,4.12,1.69,1.41,1.15,1.22,3.13,2.31,0.71,2.14,,,,,,
May,,,,,,,,,0.64,3.51,1.39,3.02,1.56,0.34,,,,,,,,,,,,,,,,,,,,,,,,2.53,2.27,0.43,0.68,1.07,1.06,2,2.87,1.31,1.8,1.26,2.67,1.85,2.88,3.23,4.18,2.26,0.34,,,,,,
June,,,,,,,,,2.86,2.49,2.57,1.38,2.41,0.83,,,,,,,,,,,,,,,,,,,,,,,,2.15,0.69,1.51,1.9,0.37,1.46,0.55,2.63,0.14,3.19,2.68,2.34,1.25,3.12,0.85,0.74,1.56,1.36,,,,,,
July,,,,,,,,,6.56,2.31,4.32,2.82,1.53,2.74,,,,,,,,,,,,,,,,,,,,,,,,4.27,7.68,2.4,2.52,0.13,3.32,2.35,3.78,3.69,2.21,2,2.12,1.35,1.55,1.95,3.49,1.29,0.81,,,,,,
August,,,,,,,,,3.6,-999,1.95,3.02,2.8,0.96,,,,,,,,,,,,,,,,,,,,,,,,4.15,1.11,1.78,1.72,0.72,2.35,1.93,2.06,2.28,3.46,3.99,2.87,2.76,2.52,5.97,2.48,0.34,1.96,,,,,,
September,,,,,,,,,0.55,-999,0.57,0.73,2.16,1.33,,,,,,,,,,,,,,,,,,,,,,,,1.63,4.32,1,3.51,1.49,1.79,1.18,3.56,2.16,1.02,4,0.83,0.2,2.76,1.68,2.23,2.81,1.1,,,,,,
October,,,,,,,,,1.31,3.9,1.07,4.26,3.77,4.29,,,,,,,,,,,,,,,,,,,,,,,,2.74,1.41,0.91,1.01,0.72,1.05,5.08,3.56,2.27,2.74,1.35,2.81,2.65,1.05,0.72,5.38,1.6,,,,,,,
November,,,,,,,,,3.89,0.78,1.65,1.98,2.39,2.05,,,,,,,,,,,,,,,,,,,,,,,,1.63,1.97,1.27,0.84,2.04,1.32,1.6,3.1,1.34,4.78,2.28,1.76,4.82,4.13,2.65,1,0.78,,,,,,,
December,,,,,,,,,0.93,1.4,0.66,2.73,1.18,2.08,,,,,,,,,,,,,,,,,,,,,,,,1.2,2.03,3.03,1.8,1.11,2.83,2.04,2.73,2.83,0.34,3.72,2.57,4.3,1.42,0.62,0.49,0.39,,,,,,,
Total,,,,,,,,,26.35,23.72,20.96,23.88,22.26,19.16,,,,,,,,,,,,,,,,,,,,,,,,25.68,29.1,23.12,20.93,11.62,23.23,24.07,31.72,23.34,28.46,30.03,25.16,21.64,25.44,23.66,25.45,16.72,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is St Georges Church vicarage, which is on Westcombe Park Road. Both observers were vicars. The 1880/90 record has an altitude that is consistent with the vicarage but the later records have an altitude of 154 ft., which exceed any altitudes on Westcombe Park Road, therefore the later records might be at a different location up to 1km west; the length of the road.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
