"ESKDALE GREEN (GATEHOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3651,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,7.08,6.35,4.55,6.38,4.37,7.72,7.68,5.95,7.43,2.52,,
February,5.92,0.13,6.31,0.62,6.88,3.71,7.39,2.43,6.88,1.41,,
March,1.67,4.34,3.78,4.29,1.15,4.50,3.10,2.64,4.32,7.57,,
April,3.35,4.32,2.78,4.18,4.02,1.08,3.69,0.88,4.41,2.32,,
May,2.94,5.16,3.59,6.26,0.89,1.23,2.35,6.35,0.82,1.79,,
June,9.26,2.72,2.75,2.89,4.97,6.02,4.20,6.13,3.60,0.92,,
July,7.34,7.50,4.75,2.58,3.51,6.25,2.04,9.41,8.14,4.77,,
August,3.95,3.16,5.71,7.60,4.19,4.39,3.22,4.58,3.05,2.90,,
September,3.15,7.41,1.41,6.75,8.78,4.79,4.94,4.74,2.94,7.32,,
October,6.10,10.60,4.17,8.85,8.82,5.21,4.02,11.59,2.42,6.70,,
November,8.64,4.22,3.19,2.44,6.27,8.37,1.35,9.29,7.85,5.17,,
December,7.07,7.03,1.08,9.48,4.48,7.79,4.17,7.97,2.62,7.77,,
Total,66.47,62.94,44.07,62.32,58.33,61.06,48.15,71.96,54.48,51.16,,
Calc annual,66.47,62.94,44.07,62.32,58.33,61.06,48.15,71.96,54.48,51.16,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
