GLOUCESTER (LLANTHONY LOCK),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2169,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.49,2.45,4.77,1.18,1.81,2.38,1.71,3.62,1.16,0.37,,
February,1.64,0.56,0.95,0.61,1.84,1.68,0.84,1.11,0.96,4.92,,
March,1.74,1.99,0.68,0.44,1.13,0.86,5.51,1.16,1.04,1.26,,
April,0.70,1.19,0.64,0.93,1.05,2.40,2.69,2.36,1.91,2.08,,
May,1.07,2.64,2.57,1.25,2.72,3.25,1.95,4.46,2.81,2.45,,
June,1.35,0.20,1.80,2.23,2.73,2.25,1.43,1.57,0.36,2.22,,
July,1.75,1.62,1.09,2.48,1.50,1.12,2.29,0.73,1.49,3.16,,
August,3.43,3.55,1.54,2.58,1.92,5.10,0.82,3.54,1.59,4.08,,
September,0.91,1.42,2.29,2.26,1.68,3.37,2.27,2.79,2.01,3.45,,
October,2.45,1.95,1.35,4.15,2.96,0.36,0.26,2.77,6.08,0.82,,
November,2.08,1.12,1.25,3.82,0.47,4.59,1.27,0.95,2.60,4.66,,
December,1.92,2.75,1.03,1.52,4.46,2.56,1.58,3.38,0.98,1.63,,
Total,21.53,21.44,19.96,23.45,24.27,29.92,22.62,28.44,22.99,31.10,,
Calc annual,21.53,21.44,19.96,23.45,24.27,29.92,22.62,28.44,22.99,31.10,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,,
