"SHAWS W.W. (HOLE GLEN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5315,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,7.74,11.06,8.66,11.09,3.95,6.59,9.72,9.87,4.54,4.10,,
February,6.45,0.01,6.18,1.24,9.25,3.99,6.20,4.72,8.58,2.77,,
March,2.16,2.70,4.37,3.52,2.46,4.44,1.81,8.02,4.10,5.23,,
April,2.88,5.65,3.96,4.07,4.33,1.96,3.37,1.30,3.71,3.60,,
May,6.50,2.82,3.84,4.57,0.66,3.19,2.12,4.51,1.62,0.87,,
June,7.98,1.95,3.17,3.85,3.92,2.46,3.87,8.07,2.15,1.31,,
July,5.30,3.92,4.54,3.87,3.39,9.39,5.23,5.24,5.96,3.27,,
August,2.87,3.97,4.18,6.52,3.26,4.47,4.26,3.46,2.22,3.34,,
September,2.10,6.22,0.83,7.04,9.07,4.49,4.99,5.64,3.40,5.28,,
October,7.50,8.17,3.51,10.33,13.27,7.92,3.57,12.06,3.73,7.84,,
November,12.86,6.99,3.76,3.62,6.39,5.30,2.12,12.47,10.43,9.13,,
December,10.30,12.87,1.96,10.40,4.42,10.48,4.13,7.15,2.88,8.26,,
Total,74.64,66.33,48.96,70.12,64.37,64.68,51.39,82.51,53.32,55.00,,
Calc annual,74.64,66.33,48.96,70.12,64.37,64.68,51.39,82.51,53.32,55.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,,
