"GREENOCK W.W. ( HOLE GLEN )",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5315,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.12,12.48,7.22,9.07,7.61,5.83,10.68,9.31,13.46,3.03,11.96,
February,10.76,2.56,7.41,7.70,1.50,5.01,7.63,4.60,5.73,3.34,0.70,
March,7.12,10.73,3.20,3.31,1.66,3.42,6.49,5.44,6.69,1.57,5.69,
April,2.65,2.35,4.34,5.11,3.81,7.23,3.20,4.60,3.45,1.55,2.97,
May,7.39,4.23,6.03,3.17,5.70,9.47,3.56,4.68,2.23,5.39,4.18,
June,2.73,0.92,3.39,1.85,3.95,1.90,4.12,5.41,7.82,4.37,5.02,
July,4.84,5.84,4.35,6.04,4.86,2.16,3.80,5.68,5.31,6.47,5.83,
August,7.23,7.53,4.07,8.19,4.96,4.88,5.77,8.13,5.87,10.11,8.29,
September,4.48,3.69,4.63,12.78,8.23,4.37,5.48,9.91,5.70,3.25,5.13,
October,4.26,7.10,3.80,10.10,4.54,6.63,9.62,8.69,11.23,10.21,10.97,
November,7.37,4.29,4.51,6.09,5.61,1.85,9.19,8.94,10.03,12.05,9.43,
December,6.57,12.37,7.37,6.37,11.36,4.32,4.44,2.03,7.70,18.85,6.79,
Total,74.52,74.09,60.32,79.78,63.79,57.07,73.98,77.42,85.22,80.19,76.96,
Calc annual,74.52,74.09,60.32,79.78,63.79,57.07,73.98,77.42,85.22,80.19,76.96,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
