RICHMOND THE OLD PALACE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7758,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.70,1.26,3.27,2.46,0.52,4.15,1.15,,,,,
February,2.84,1.31,1.44,0.83,2.40,3.35,3.37,,,,,
March,1.07,1.38,2.62,2.23,3.94,0.81,4.24,,,,,
April,1.10,1.85,0.06,2.57,0.74,1.20,1.05,,,,,
May,1.85,1.66,1.21,1.69,1.74,3.14,1.72,,,,,
June,2.35,1.90,3.38,0.46,1.92,0.63,2.05,,,,,
July,2.67,0.76,1.68,1.93,1.94,3.31,1.54,,,,,
August,2.81,1.21,5.33,1.33,2.04,2.53,4.36,,,,,
September,0.49,1.24,2.02,1.58,0.96,2.29,1.66,,,,,
October,2.66,3.07,2.28,3.52,1.29,2.32,3.54,,,,,
November,2.88,3.26,1.77,2.12,2.80,2.04,3.98,,,,,
December,3.51,4.39,2.75,0.92,6.26,5.34,2.23,,,,,
Total,25.93,23.29,27.81,21.64,26.55,31.11,30.92,,,,,
Calc annual,25.93,23.29,27.81,21.64,26.55,31.11,30.89,0.00,0.00,0.00,,
Difference,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.03,NaN,NaN,NaN,,
