CHESHUNT-YARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL353035,Long,-0.042977,Lat,51.713921,Elevation,114,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,3.09,1.47,1.23,2.58,3.59,2.37,2.07,3.07,1.11,2.57,2.3,2.93,1.8,3.13,1.62,2.31,1.45,1.62,1.6,1.52,1.52,3.65,3.94,2.62,5.4,2.37,2.16,2.1,4.69,1.46,2.02,1.77,1.95,3.82,1.1,1.36,2.48,1.85,1.02,0.98,2.1,3.49,1.11,2.47,2.09,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,3.23,3.1,0.69,0.98,2.56,0.38,0.1,1.97,2.97,0.61,3.13,2.89,3.63,1.71,0.52,0.61,1.57,0.12,1.29,0.21,2.52,1.68,3.88,0.56,0.9,1.55,2.65,1.04,1.33,1.07,1.56,2.8,1.16,1.22,1.09,3.43,5.14,0.57,1.76,2.31,1.64,0.39,3.03,2.4,0.04,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,0.89,3.61,1.44,0.84,2.63,1.33,1.09,1.7,1.96,0.94,0.81,0.21,2.32,2.25,0,1.77,0.06,1.48,2.21,2.28,0.47,1.09,2.31,0.6,1.48,2.74,2.88,1.89,0.49,0.17,0.7,1.21,5.02,0.92,0.89,0.74,3.09,2.77,0.61,2.58,1.13,0.84,1.1,0.96,1.86,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,0.79,1.13,1.82,3.85,3.24,3.58,1.47,2.38,1.29,3.63,1.47,3.24,1.84,0.71,1.43,2.19,3.51,2.1,1,1.72,3,1.27,3.06,0.19,3.02,1.54,1.53,1.44,1.07,1.43,1.38,1.56,1.62,1.33,1.6,1.61,3.03,1.4,2.56,0.24,0.35,0.97,0.16,1.06,2.11,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,2.67,1.99,2.47,2.12,0.28,1.86,0.71,1.33,1.49,3.32,1.91,1.29,1.12,1.49,1.48,3.03,2.79,3.17,1.79,0.52,1.47,1.58,3.13,2.01,1.7,2.19,1.71,2.56,1.93,0.47,2.73,2.41,0.79,2.26,2.01,1.58,2.15,1.44,1.36,1.88,4.26,0.68,0.66,2.68,0.75,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,0.72,2.12,1.3,1.1,1.37,1.37,0.33,1.23,0.75,1.98,0.12,3.54,3.05,2.88,1.02,1.98,0.99,0.86,1.56,0.88,3.81,5.06,2.22,0.41,1.43,0.82,0.74,0.16,1.61,2.07,1.8,2.48,2.76,2.54,0.55,1.59,0.57,1.11,2,2.89,2.16,3.2,1.47,5.77,1.02,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,4.34,1.93,3.29,3.24,2.22,3.81,0.21,3.32,2.26,4.81,2.39,2.55,2.9,1.55,2.09,1.96,2.38,1.74,1.05,0.92,0.5,2.98,2.09,1.57,2.31,2.38,3.32,2.35,1.69,2.23,2.73,2.98,2.16,0.61,1.28,3.39,0.72,0.66,2.94,2.84,0.17,3.92,2.71,2.55,1.66,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,2.89,5.15,3.91,1.5,2.17,1.27,1.54,1.96,1.79,1.62,2.39,1.49,3.68,1.91,1.25,2.6,4.07,1.83,0.6,2.23,1.37,0.34,1.39,1.26,3.92,0.13,5.75,1.59,1.65,2.54,1.05,3.56,0.11,3.22,1.46,2.41,6.05,3.16,1.73,3.8,1.71,3.73,1.53,3.01,1.46,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,1.56,1.47,1.68,6.3,1.17,2.46,2.33,2.24,1.51,2.76,2.87,2.67,4.84,0.73,0.62,3.12,2.53,1.78,2.54,1.55,3.53,2.88,1.49,2.97,1.63,0.9,0.73,1.24,2.01,2.77,1.99,3.78,1.13,1.44,0.18,2.77,3.35,3.34,1.75,1.53,1.43,2.34,3.08,3.73,0.04,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,1.53,3.26,3.81,1.31,0.5,1.03,1.27,0.81,4.45,3.53,2.96,2.52,2.13,3.28,3.29,1.03,0.45,4.21,1.52,1.31,3.37,2.16,2.29,2.8,5.47,3.1,1.06,4.54,2.14,2.94,3.43,1.5,0.24,2.28,5.38,0.23,0.73,2.18,2.98,2.16,3.77,1.91,1.72,2.38,1.82,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
