PLUCKLEY BRICK WORKS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,343,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,2.57,1.26,2.46,
February,,,,,,,,3.98,1.26,0.96,1.40,
March,,,,,,,,2.36,1.98,0.08,1.22,
April,,,,,,,,2.03,2.42,1.02,1.57,
May,,,,,,,,0.70,3.74,1.12,2.66,
June,,,,,,,,3.06,2.86,1.24,1.00,
July,,,,,,,,4.71,1.05,1.21,2.87,
August,,,,,,,,3.67,1.48,1.98,3.22,
September,,,,,,,,3.36,0.78,0.91,3.70,
October,,,,,,,,1.70,5.75,3.03,1.62,
November,,,,,,,,2.88,3.13,5.55,4.41,
December,,,,,,,,4.73,2.65,5.99,2.13,
Total,,,,,,,,,29.67,24.35,28.26,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.18,29.67,24.35,28.26,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
