BOGNOR-LIDSEY-LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU944025,Long,-0.66141,Lat,50.814366,Elevation,25,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,2.34,3.27,1.71,4.58,3.1,1.11,0.71,3.07,2.4,0.82,1.92,4.11,2.76,0.98,2.45,0.76,2.73,3.35,0.96,1.07,3.14,3.95,1.4,6.2,0.98,1.17,1.06,2.32,1.26,3.68,4.51,0.52,4.84,1.14,1.21,3.53,5.62,3.4,3.27,3.38,1.54,2.91,4.59,3.92,2.5,,,
February,,,,3.82,1.84,3.47,0.63,0.67,0.94,1.86,1.62,0.03,1.18,3.28,2.17,0.13,0.41,3.18,1.48,2.93,4.76,1.82,2.03,1.26,3.92,0.76,2.86,1.11,1.46,0.27,4.28,1.56,2.28,1.2,4.16,4.18,4.42,1.43,1.26,2.55,0.57,1.09,3.08,4.81,0.29,4.8,2.45,3.82,,,
March,,,,0.53,1.88,2.24,2.21,0.88,2.87,1.61,1.14,2.7,0.95,0.56,1.15,1.78,3.02,4.74,0.84,0.65,0.84,1.95,1.77,2.65,1,4.31,1.54,0.79,2.41,3.34,1.3,1.7,3.84,3.1,4.79,0.81,3.6,2.21,1.16,5.14,2.29,1.12,1.73,2.47,1.55,0.24,0.61,3.2,,,
April,,,,1.22,1.25,0.84,1.58,1.43,1.06,2.32,2.49,0.65,1.5,0.06,2.73,2.4,0.54,1.83,1.1,2.72,0.89,2.34,0.84,2.32,1.17,2.2,1.11,4.28,1.93,0.96,1.9,1.45,0,2.46,1.62,1.24,0.85,2.04,1.65,1.85,2.47,0.89,3.32,3.71,2.28,2.86,3.16,1.72,,,
May,,,,2.37,0.58,2.83,3.8,1.06,1.36,2.14,2.1,1.98,1.11,0.7,1.21,0.25,0.56,0.93,3.06,1.27,0.77,0.65,1.87,2.3,4.45,0.34,2.31,2.35,1.53,1.49,1.85,1.35,1.58,2.46,0.88,3.63,1.61,1.86,1.38,0.31,1.11,0.96,0.6,2.77,3.34,3.28,2.54,1.06,,,
June,,,,1.25,1.2,2.13,0.73,1.29,2.34,0.83,2.23,1.97,1.81,0.54,1.93,0.52,2.57,2.6,1.62,1.08,2.82,3.25,2.92,2.38,0.99,3.05,1.31,2.93,0.87,2.54,1.72,1.92,2.5,0.74,1.19,0.43,2.2,2.26,1.01,0.82,1.77,0.02,1.23,0.44,3.36,0.02,2.71,3.45,,,
July,,,,2.49,2.69,0.96,3.18,0.66,5,2.53,3,2.39,3.41,3.68,6.16,3.57,0.72,0.25,0.4,1.55,1.36,2.14,1.21,3.28,0.61,0.31,0.49,0.94,2.54,2.01,2.28,0.76,1.39,1.61,1.75,3.4,0.59,1.77,2.48,1.34,4.57,0.37,3.06,1.3,2.81,3.28,1.57,3.32,,,
August,,,,1.28,1.31,0.38,2.04,1.59,1.88,2.57,2.46,5.85,3.22,0.45,1.99,2.74,1.59,2.54,1.81,0.2,1.93,1.38,4.84,3.97,2.55,2.62,0.66,1.03,2.55,2.37,2.97,0.53,6.83,4.23,1.59,1.12,1.56,5.16,3.03,2.95,1.09,2.17,3.25,2.67,3.01,4.09,2.12,3.81,,,
September,,,,3.76,3.63,3.69,2.08,3.19,1.18,0.69,1.72,0.96,2.32,2.31,3.48,0.59,6.99,2.64,1.02,2.85,1.04,1.54,0.98,3.36,1.8,1.97,1.26,0.57,1.43,2.95,0.18,1.22,2.65,3.13,1.45,2.11,2.67,1.19,5.87,1.1,2.54,0.57,1.77,2.11,4.43,2.71,0.38,5.86,,,
October,,,,2.54,1.32,3.67,3.69,0.92,2.06,8.67,1.07,5.88,4.31,5.48,4.07,4.25,3.37,0.48,3.88,1.87,2.92,2.82,2.36,6.59,2.44,1.53,4.19,6.11,2.54,7.69,3.58,4.36,3.18,6.25,2.49,3.48,4.95,3.79,1.14,0.49,2.78,1.31,0.7,5.6,4.66,3.7,2.73,1.66,,,
