STANFORD RECTORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2391,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.96,3.39,3.38,4.60,1.39,6.35,
February,,,,,,3.65,2.39,2.68,2.17,0.64,0.51,
March,,,,,,0.77,0.37,2.83,2.52,0.14,2.41,
April,,,,,,2.05,1.94,1.44,1.41,0.79,2.95,
May,,,,,,3.57,2.38,1.18,1.13,1.91,1.82,
June,,,,,,0.09,1.71,3.18,3.16,1.99,1.30,
July,,,,,,2.82,2.13,3.60,1.33,1.43,2.99,
August,,,,,,1.93,2.14,4.09,2.37,1.71,2.71,
September,,,,,,3.52,0.81,4.25,1.02,1.01,3.26,
October,,,,,,3.60,2.57,2.22,3.81,4.60,2.69,
November,,,,,,1.86,6.34,3.09,3.04,8.16,3.04,
December,,,,,,2.86,0.57,2.50,2.03,6.20,3.52,
Total,,,,,,28.68,26.74,34.44,28.59,29.97,33.55,
Calc annual,0.00,0.00,0.00,0.00,0.00,28.68,26.74,34.44,28.59,29.97,33.55,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,
