"CAWDOR CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5686,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.12,4.31,2.38,3.44,1.62,3.81,1.66,2.70,4.00,0.70,2.75,
February,2.06,0.87,2.79,1.85,1.89,6.77,1.16,1.00,2.60,0.40,0.88,
March,1.69,2.32,1.77,0.51,1.06,2.90,2.88,1.70,2.00,0.35,1.49,
April,1.82,0.36,3.65,1.80,0.45,2.33,1.77,2.50,0.95,1.90,1.66,
May,2.32,3.29,1.89,4.04,3.28,2.52,1.97,3.00,2.40,2.83,1.73,
June,0.76,1.01,1.39,1.17,3.17,0.52,3.20,3.80,3.85,2.53,1.05,
July,2.42,2.37,3.18,3.05,3.31,1.76,3.12,2.00,2.00,2.59,3.47,
August,3.03,2.26,2.66,5.56,5.35,0.96,2.66,3.10,3.90,4.43,5.63,
September,4.92,1.31,1.08,2.36,4.49,4.83,2.89,6.00,3.95,2.42,3.31,
October,0.97,1.80,2.25,3.64,3.26,2.16,4.71,4.70,2.90,4.04,4.40,
November,2.24,1.04,2.09,3.30,1.18,0.77,3.35,2.65,4.20,2.06,6.02,
December,0.73,4.39,1.56,2.29,4.09,2.11,2.16,1.35,2.25,2.87,2.32,
Total,26.08,25.33,26.69,33.01,33.15,31.44,31.53,34.50,35.00,27.12,34.71,
Calc annual,26.08,25.33,26.69,33.01,33.15,31.44,31.53,34.50,35.00,27.12,34.71,
Difference,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
