"SLAIDBURN (BAXTON FELL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3087,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.89,11.57,2.48,11.57,6.83,6.50,7.00,5.10,18.80,2.20,11.20,
February,5.35,0.47,7.92,6.25,1.60,6.44,9.60,4.50,6.60,1.40,1.00,
March,5.02,6.72,4.60,2.17,1.12,2.40,2.35,5.05,4.30,2.35,5.30,
April,6.79,1.61,3.74,3.57,2.53,4.20,3.00,3.98,1.75,2.65,3.25,
May,6.67,3.24,1.51,5.86,8.15,5.70,3.65,2.20,0.85,4.00,2.70,
June,2.80,0.75,4.42,1.53,3.20,0.44,4.45,5.35,10.90,3.10,2.65,
July,7.38,2.73,6.81,7.82,6.90,3.35,5.10,5.70,4.50,6.60,5.70,
August,3.43,7.50,6.20,8.86,7.72,6.00,5.80,8.40,7.20,12.50,11.75,
September,3.16,2.38,6.77,9.13,8.60,5.75,6.40,12.70,2.10,4.30,4.90,
October,1.92,4.71,1.88,10.26,8.00,9.60,5.80,5.35,9.20,12.10,14.25,
November,4.40,2.98,3.91,10.65,7.50,3.65,8.10,7.04,10.10,14.80,10.10,
December,4.95,17.05,5.92,7.96,11.10,5.05,2.70,1.52,6.90,15.30,8.60,
Total,59.76,61.71,56.16,85.63,73.25,59.08,63.95,66.89,83.20,81.30,81.40,
Calc annual,59.76,61.71,56.16,85.63,73.25,59.08,63.95,66.89,83.20,81.30,81.40,
Difference,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
