OKEHAMPTON-UPLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX587943,Long,-4.0021,Lat,50.7318,Elevation,700,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,10.62,5.95,6.52,4,7.62,6.65,8.68,9.48,9.82,2.23,9.76,5.33,8.86,5.02,6.82,1.43,8.52,13.64,9.64,8.78,2.72,4.66,7.12,11.29,5.02,4.67,6.62,5.96,10.86,2.4,2.09,7.29,7.51,1.27,,,,,,,
February,,,,,,,,,,,1.78,0.38,7.84,12.77,3.02,9.23,3.93,5.31,5.29,2.25,2.2,4.5,0.04,6.02,0.28,7.37,5.61,9.76,1.92,3.94,5.43,6.4,0.49,4.12,1.64,5.9,6.37,1.62,2.67,2.58,10.03,7.7,1.56,2.25,,,,,,,
March,,,,,,,,,,,6.8,5.41,5.08,2.07,2.32,1.29,1.2,7.02,5.91,0.44,3.32,2.06,4.2,5.64,4.15,2.11,3.99,7.71,0.71,1.74,4.39,6.31,3.55,1.77,0.35,1.89,,9.43,2.72,1.74,2.83,5.75,4.85,1.74,,,,,,,
April,,,,,,,,,,,7.2,1.24,6.3,4.86,5.04,4.39,2.86,3.01,2.57,0.89,4.37,4.61,4.21,1.42,4.2,7.91,3.23,5.25,0.51,4.74,5.25,1.37,3.01,2.13,2.64,1.51,,5.52,3.07,3.09,3.64,4.78,4.16,4.24,,,,,,,
May,,,,,,,,,,,3.17,2.56,1.54,4.09,4.16,5.1,2.86,1.13,1.34,4.12,2.56,3.27,3.76,3.14,3.26,3.11,0.89,2.73,2.8,0.77,1.83,2.55,8.17,4.63,1.57,5.87,,3.62,2.64,3.08,,5.16,3.37,4.05,,,,,,,
June,,,,,,,,,,1.05,3.04,0.14,1.99,0.87,2.55,0,4.31,3.65,2.46,3.05,1.02,3.31,2.35,1.81,2.78,5.28,3.04,1.3,2.67,3.54,1.2,1.84,1.42,2.88,4.32,6.01,,3.63,2.57,0.58,,1.92,2.33,1.68,,,,,,,
July,,,,,,,,,,1.99,6.01,2.06,4.28,2.24,3.67,5.15,2.2,7.52,2.77,2.36,2.93,7.27,4.04,3.26,1.4,0.87,11.23,2.19,4.32,8.34,8.02,1.67,2.56,4.81,3.38,4.54,,3.13,2.52,2.13,5.4,3.54,1.46,3.9,,,,,,,
August,,,,,,,,,,4.42,2.25,3.49,4.6,3.97,8.54,4.54,2.31,4.15,2.87,3.71,5.3,5.76,1.57,1.91,4.9,2.58,0.81,0.99,7.01,4.4,0.5,8.02,3.35,5.48,4.65,2.72,,0.95,3.9,3.36,7.62,5.81,10.54,3.2,,,,,,,
September,,,,,,,,,,3.05,2.99,1.84,3.25,4.95,6.49,4.98,2.32,8.41,1.66,1.79,6.41,3.48,6.64,2.82,4.71,7.16,3.08,3.12,1.45,2.02,3.45,0.49,3.93,5.85,5.44,3.55,8.5,3.33,2.44,3.28,8.12,4.53,5,5.09,,,,,,,
October,,,,,,,,,,1.74,5.48,1.98,2.33,10.26,7.34,6.17,4.65,3.08,6.94,9.43,7.94,1.63,12.67,6.41,5.73,7.64,2.79,4.39,7.42,4.91,5.32,4.07,5.35,4.8,8.41,6.3,2.83,2.42,5.35,10.41,1.93,1.53,5.92,4.84,,,,,,,
