FEWSTON JOHN O GAUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE215544,Long,-1.673618,Lat,53.985209,Elevation,600,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,3.64,1.72,4.8,2.12,2.3,2.8,3.49,4.2,5.2,3.25,2,2.3,2.57,3.41,2.3,6,2.16,6,1.95,3.08,2.17,2.24,1.63,4,4.15,4.7,5,1.79,5.1,3.25,4.35,3.85,3.95,3.62,2.45,6.2,1.29,1.86,1.38,1.94,0.78,,2.19,4.9,2.73,2.89,3.32,5.92
February,,,,1.56,1.68,3.74,4.15,0.82,3.6,2.35,2.4,0.27,3.1,4.85,0.94,5,3.09,1.45,3.25,0.65,1.33,1.86,0.42,3.15,0.28,4,3.23,4.5,1.52,3.46,1.87,5,3.24,1.93,1.72,3.15,2.32,3.93,1.65,0.9,5.18,3.15,0.71,2.42,2.55,2.75,2.65,3.11,5.4,0.24,2.6
March,,,,4,3.56,0.83,3.6,2.21,1.25,3.06,2.8,1.8,2.17,1.34,1.6,1.16,2.06,2.42,3.03,0.64,2.4,0.72,2.36,1.6,2.86,0.85,2.52,3.16,0.45,2.94,2.5,4.03,2.6,0.99,0.47,1.28,1.39,6.83,1.34,1,1.95,4.29,2.38,0.72,,2.32,1.67,3.02,2.3,1.48,2.59
April,,,,4,1.14,1.25,2,1.2,0.85,1.56,4.9,1.1,3.25,2.6,1.81,3.4,1.05,2.42,0.91,1.35,3.02,3.65,2.99,2.82,3.58,1.87,1.25,3,0.22,1.66,2.47,2.49,1.51,1.6,3.2,2.18,1.62,3.85,2.13,2.53,2.9,1.15,1.15,2.36,0.37,0.99,2.92,0.27,0.87,4.32,2.02
May,,,,2.56,1.11,1.57,3.2,1.8,4.5,1.6,3.33,2.06,1.05,3.1,3.89,5.2,2.4,1.2,2.2,1.53,1.48,3.7,4.64,3.43,1.84,1.23,2.7,3.3,2.4,1.12,0.9,2.38,2.6,2.45,1.21,2.57,2.97,3.44,0.97,1.5,1.9,4.85,2.06,1.89,,3.34,1.15,1.33,4.33,1.15,1.03
June,,,,1.48,3.16,0.43,1.82,2.36,0.95,1.15,3.1,0.08,1.5,0.96,2.95,0.07,3.86,3.5,6,1.08,2.25,6.4,0.75,1.45,1.85,3.6,6.15,2.89,3.03,2.4,0.68,0.09,1.08,2.3,2.61,3.63,2.48,3.05,2.93,0.36,0.7,0.58,1.56,,2.17,2.42,2.74,1.88,4.46,1.36,1.28
July,,,,0.77,3.86,3,2.28,1.66,5.1,3.28,6.05,1.86,4.61,3.54,4.95,0.96,2.4,4.8,0.85,3.18,4.56,3.89,4.5,1.98,1.5,0.6,4.6,2.2,3.08,5.85,4.25,2.51,2.4,1.82,3.95,2.16,4.28,1.8,1.42,2.5,3.74,1.9,1.2,2.48,1.3,1.35,5.67,3.32,3.45,2.45,5.5
August,,,,1.49,1.5,2.54,2.3,6.66,3.2,2.1,1.3,3.82,5.5,4.35,3.24,3,3.7,7.62,3.6,2.4,3.62,4.53,1.58,0.39,1.4,2.51,3.34,1.35,3.83,3.6,0.71,3.4,2.7,3.04,3.05,3.58,5.37,0.45,4.29,2.22,5.54,4.88,3.24,,5.97,2.18,7.04,5.34,2.32,0.79,3.02
September,,,,1.54,1.62,0.58,1.86,0.9,7.62,1.2,1,1.15,3.73,3.45,3.6,2.18,1.18,3.89,1.07,0.56,3.85,5.86,2.59,2.38,2.45,6,1.95,1.5,3.3,1,2.75,0.39,1.52,3.6,5.3,1.9,6.25,1.6,2.61,1.17,5.34,4.34,4.46,2.7,2.89,2.06,4.63,4.52,4.07,0.21,3.59
October,,,,2.56,2.74,1.5,5.86,4.39,2.1,3.5,3.1,1.95,1.15,3.85,3.53,3.5,3.24,3.56,5.41,3.49,3,1.24,4,3.39,3.2,5.25,2.18,2.85,5.95,2.48,2.3,4.28,2.71,1.92,3.14,5.15,1.75,1.56,1.77,3.04,1.5,0.96,3.74,,5.03,2.76,1.57,4.09,2.55,3.46,6.35
