NORMANBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE883168,Long,-0.666,Lat,53.640,Elevation,185,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2578/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959
January,0.99,1.49,1.40,3.07,2.74,1.60,2.54,0.74,2.83,1.44,3.16,2.16,1.78,2.41,1.56,,1.52,2.91,1.61,4.38,1.99,2.71,,,,1.67,1.91,3.11,3.31,1.82,3.51,1.65,2.25,2.68,3.49,2.20,2.78,2.58,1.96,4.46,1.01,1.16,1.70,1.96,0.92,1.63,1.49,4.05,1.03,2.22,2.39
February,0.70,1.64,1.04,1.27,0.64,0.68,2.43,2.97,0.76,1.72,1.96,1.75,0.14,2.90,4.07,,2.65,1.56,0.88,1.59,0.63,0.40,,,,0.88,2.33,2.06,2.26,1.09,0.92,1.77,2.93,1.50,0.68,1.78,1.84,2.53,0.97,1.22,0.61,3.65,2.62,0.64,1.71,2.20,2.21,1.38,1.70,4.03,0.25
March,2.69,0.92,1.59,2.65,2.16,1.73,1.14,3.41,1.62,0.97,3.03,2.11,0.65,1.93,1.78,,1.30,0.51,1.41,2.22,0.11,1.87,,,,1.76,0.73,0.90,1.85,0.21,1.92,1.66,2.41,1.36,0.40,0.44,0.50,1.12,4.21,0.59,1.33,1.27,2.99,2.22,0.58,1.90,2.35,1.12,1.33,2.04,1.34
April,2.54,2.55,1.35,0.15,2.25,0.59,0.74,1.17,1.44,1.21,1.77,4.03,1.38,2.00,1.43,,2.29,2.29,2.06,0.91,0.75,1.87,,,,1.98,1.75,1.61,3.51,0.17,1.39,2.53,1.04,1.00,1.00,2.71,1.67,0.89,1.55,1.37,2.03,3.12,0.83,0.98,1.98,0.22,1.13,1.72,0.22,0.71,2.89
May,1.25,2.43,0.66,3.00,3.12,1.62,1.09,2.95,1.38,2.75,1.68,2.19,2.29,1.14,3.89,,3.41,1.98,1.12,1.27,1.10,1.67,,,,0.91,0.47,1.57,2.76,2.77,1.31,0.85,1.24,3.12,2.19,1.97,1.47,1.23,1.42,1.48,1.42,2.45,3.65,1.25,1.99,3.07,3.28,0.46,0.94,1.74,0.33
June,2.67,2.24,5.01,4.87,1.13,2.11,0.54,1.49,1.01,0.57,1.28,1.19,0.22,1.31,0.97,,0.05,3.93,3.11,2.91,0.77,1.82,,,,1.14,3.23,3.16,1.82,2.19,2.00,0.72,0.43,1.25,2.29,1.97,2.47,2.31,2.50,3.49,0.89,1.43,1.14,2.67,1.54,1.91,2.87,3.08,3.54,4.91,1.93
July,3.92,4.12,0.59,4.91,0.29,2.75,5.25,2.54,0.94,4.25,2.62,3.72,0.83,4.39,4.47,,0.87,1.65,3.34,0.64,1.71,5.55,,,,1.45,0.31,4.30,3.14,3.45,2.92,5.62,4.11,2.02,1.62,2.14,1.86,1.77,2.22,1.20,3.22,2.22,1.15,1.57,1.91,2.71,1.21,3.44,3.32,4.12,1.71
August,4.81,3.33,2.08,4.78,0.88,2.81,2.52,3.80,7.52,3.05,2.16,1.21,2.89,2.14,3.08,,2.24,2.82,4.09,3.87,2.19,2.74,,,,1.90,1.72,1.34,0.60,2.90,3.43,1.00,2.72,2.48,2.57,3.44,2.90,4.45,0.27,3.18,2.35,2.36,5.20,1.26,2.66,5.85,0.74,5.55,5.27,2.51,0.37
September,1.64,0.27,2.94,1.72,2.35,0.95,0.91,1.16,0.77,4.35,1.30,1.68,0.67,2.38,2.79,,2.98,0.60,4.13,0.25,1.13,3.85,,,,1.51,3.65,3.38,0.69,2.29,0.86,0.99,0.52,1.61,3.66,3.89,1.38,3.38,0.94,1.55,0.66,3.31,1.24,3.86,1.41,1.66,0.86,1.72,4.07,2.16,0.11
October,2.49,3.72,1.64,2.68,1.93,2.44,1.21,1.95,2.88,1.36,2.89,1.29,1.43,1.17,1.09,,2.44,2.84,1.73,5.04,3.02,,,,,1.09,3.08,1.94,1.97,3.10,2.67,3.71,2.52,1.83,1.56,2.71,2.16,1.11,0.96,1.81,2.69,0.96,1.26,2.62,1.89,3.95,1.42,1.26,1.34,2.01,1.66
November,0.46,3.01,2.57,3.16,1.99,2.40,2.28,2.16,1.79,1.69,2.21,1.06,2.16,1.28,1.72,,1.99,2.54,2.12,2.52,4.44,,,,,2.22,3.75,2.28,1.66,2.29,3.81,4.23,2.72,1.12,1.63,4.20,0.56,4.87,1.67,1.23,3.44,4.69,4.60,2.28,1.43,4.17,1.21,0.85,2.01,0.79,2.06
December,4.05,2.47,3.47,1.98,1.46,4.84,5.39,2.45,1.49,3.22,3.19,2.43,1.82,2.31,2.67,,2.23,0.77,2.54,1.66,4.18,,,,,3.53,2.27,1.09,5.08,3.66,1.81,2.25,0.60,2.05,1.18,1.29,1.54,2.48,2.22,2.74,2.00,2.16,1.78,1.89,1.13,2.64,2.61,1.41,2.17,3.76,2.87
Total,28.21,28.19,24.34,34.24,20.94,24.52,26.04,26.79,24.43,26.58,27.25,24.82,16.26,25.36,29.52,,23.97,24.40,28.14,27.26,22.02,,,,,20.04,25.20,26.74,28.65,25.94,26.55,26.98,23.49,22.02,22.27,28.74,21.13,28.72,20.89,24.32,21.65,28.78,28.16,23.20,19.15,31.91,21.38,26.04,26.94,31.00,17.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_17_pt1/132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_16_pt1/112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_17_pt1/102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_15_pt1/177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_17_pt1/261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_15_pt1/264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# The station continued until 1986 according to MIDAS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
