BURBAGE (HIGGER LODGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK253815,Long,-1.62158,Lat,53.329815,Elevation,1225,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3106/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.7,2.67,7.76,2.06,5.21,4.35,3.91,2.49,3.47,2.23,3.29,5.61,4.34,6.93,,,3.75,5.3,4.73,3.84,4.8,3.42,7.8,1.76,1.4,3.38,4.5,1.26,2.91,3.8,,2.36,3.6,3.22,6.17
February,,,,,,,2.51,1.47,4.31,0.74,0.95,4.2,0.44,6,0.47,5,3.09,6.72,1.72,2.35,,,1.35,2.68,2.75,3.86,6.54,3.76,2.66,1.92,5.32,3.84,1.09,2.9,3.2,3.28,,3.3,5.51,0.21,
March,,,,,,,1.67,4.3,3.04,0.27,4.3,0.26,1.97,3.02,3.02,1.69,2.7,3.86,0.84,3.2,2.61,5.69,2.37,1.46,0.6,1.01,1.84,6.12,1.29,1.5,1.39,4.66,2.13,2.38,2.65,3.7,1.78,2.9,2.75,1.83,2.63
April,,,,,,,1.96,4.25,1.38,1.19,3.36,4.68,4.7,1.36,3.2,3.35,2.28,2.46,0.36,2.35,2.82,2.33,2.14,2.67,2.78,2.21,1.57,3.66,2.16,3.41,2.77,1.82,2.3,2.4,0.67,1.1,1.6,0.31,1.27,3.81,2.07
May,,,,,,,3.26,1.38,1.24,2.26,1.98,2.94,6.55,2.01,1.76,0.33,2.22,3.82,3,2.26,1.15,3.5,5.61,3.3,4.05,3.13,2.83,3.08,2.48,2.38,2.21,4.68,3.23,2.97,3.25,3.95,0.8,1.62,3.39,1.25,2.45
June,,,,,,,3.02,4.72,4.14,1.56,1.68,4.87,0.92,2.37,1.41,3.74,3.89,1.44,2.86,2.81,0.91,0.49,1.17,2.07,2.83,3.9,3.92,2.49,3.76,0.94,1.78,1.35,2,3,3.53,4.1,,1.72,5.2,1.61,1.61
July,,,,,,,3.69,3.36,1.18,2,6.29,5.33,4.66,2.33,2.24,1.11,4.76,3.3,3.98,5.62,3.1,4.58,2.76,1.35,2.7,2.42,3.45,1.34,1.86,3.59,1.68,1.72,1.94,3.72,3.31,2.26,,3.88,9.56,2.01,4.38
August,,,,,,,3.36,3.9,4.03,3.44,3.82,6.75,3.01,0.66,1.99,1.89,1.85,1.1,2.16,2.7,1.01,4.83,4.3,3.55,3.04,3.03,4.56,0.61,4.68,2,3.94,4.71,2.03,3.39,7.13,0.93,6.85,6.95,2.56,1.02,5.63
September,,,,,,,2.03,5.94,0.58,1.97,4.79,4.67,2.26,1.75,2.6,5.3,4.15,1.52,2.88,2.23,2.36,0.42,2.3,4.13,5.42,1.38,5.31,1.63,2.15,1.18,4.62,2.05,3.37,1.66,3.34,1.4,4.46,6.26,3.48,0.09,
October,,,,,,,3.28,3.89,5.62,4.57,4.73,1.19,5.73,5.77,3.99,7.4,4.7,3.88,5.88,5.07,4.66,4.55,3,2.38,4.22,6.07,1.73,0.92,1.51,3.36,2.04,1.23,5.68,1.92,3.92,2.53,1.96,2.26,2.97,2.95,8.59
November,,,,,,,4.63,4.58,7.49,7.13,3.77,5.46,3.62,2.82,2.83,7.14,4.39,2.45,5.02,6.11,8.51,4.37,1.17,3.17,6.39,0.9,8.75,4.03,2.13,4.64,6.07,8.33,2.71,1.64,6.34,2.65,1.42,2.63,1.1,4.63,5.4
December,,,,,,,2.6,2.69,2.96,7.72,3.54,2.16,1.77,0.63,6.12,4.56,3.94,4.35,4.84,1.93,3.33,1.83,3.08,1.66,2.87,2.47,4.06,4.14,3.63,4.56,2.59,3.4,2.95,1.77,4.56,4.35,4.76,3.61,4.45,5.15,4.08
Total,,,,,,,35.71,43.15,43.73,34.91,44.42,46.86,39.54,31.21,33.1,43.74,41.26,40.51,37.88,43.56,,,33,33.72,42.38,34.22,49.36,35.2,36.11,31.24,35.81,41.17,33.93,29.01,44.81,34.05,,37.8,45.84,27.78,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station number was 2687 but changed in Jan 1933 when county boundary moved and gauge went from Derbyshire to West Riding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 arithmetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1940 Jan 3.22, Feb 2.93 and total estimated thus removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1941 Jan 4.85, Feb 4.65 and total estimated so removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1947 Jan, Feb, Mar estimated for snow but total accepted so left.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1956 Jan 5.7, Feb 1.8, June 4.39, July 6.13 and total estimated and therefore removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1960 Feb 3.29, Sept 5.97 and total estimated and removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
