"BURBAGE (HIGGER LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2687,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.35,3.91,,,,,,,,,,
February,4.20,0.44,,,,,,,,,,
March,0.26,1.97,,,,,,,,,,
April,4.68,4.70,,,,,,,,,,
May,2.94,6.55,,,,,,,,,,
June,4.87,0.92,,,,,,,,,,
July,5.33,4.66,,,,,,,,,,
August,6.75,3.01,,,,,,,,,,
September,4.67,2.26,,,,,,,,,,
October,1.19,5.73,,,,,,,,,,
November,5.46,3.62,,,,,,,,,,
December,2.16,1.77,,,,,,,,,,
Total,46.86,39.54,,,,,,,,,,
Calc annual,46.86,39.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
