"KIRKPATRICK DURHAM, PARTON GLENLAIR HOUSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX758722,Long,-3.9445744,Lat,55.028767,Elevation,250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR3090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,3.23,2.81,1.64,5.23,2.12,3.2,1.59,3.31,5.78,5.83,4.43,2.9,7.13,4.93,2.95,5.8,2.72,5.93,4.99,4.6,3.33,6.67,8.41,4.76,4.4,7.42,2.83,7.96,5.49,6.85,8.44,5.08,3.74,6.1,4.92,7.75,,,,
February,,0.27,1.6,5.42,9.35,0.3,2.36,7.14,4.17,3.81,4.41,1.52,3.18,5.72,4.1,3.66,3.77,3.89,4.44,2.37,7.81,6.07,4.29,3.57,7.54,11.26,5.06,1.3,6.33,1.1,4.44,1.12,3.75,6.52,0.72,7,6.72,,,,
March,,2.48,0.41,2.19,2.06,4.48,4.96,7.02,1.23,4.83,0.46,2.03,2.7,10.47,3.68,5.93,3.34,5.03,6.25,6.78,3.88,1.37,7.32,6.19,6.84,2.05,1.83,3.01,2.25,4.79,5.53,6.27,2.33,2.49,1.26,1.17,2.94,,,,
April,,2.08,1,1.36,3,3.42,1.89,3.04,4.06,4.72,2.43,3.82,2.25,2.02,4.33,4.18,1.1,3.45,2.07,4.36,3.48,4.66,1.33,5.15,2.1,3.56,3.92,2.8,0.85,2.62,2.94,1.68,2.74,4.16,3.08,4.96,2.41,,,,
May,,3.65,4.31,2.92,3.25,0,0.6,2.63,2,4.28,4.33,2.16,2.83,2.87,2.78,2.53,8.02,4.96,3.25,3.09,2.74,4.33,1.69,5.23,2.51,1.35,4.71,4.73,2.16,1.05,5.04,3.29,2.92,1.75,5.18,7.18,,,,,
June,,1.51,4.27,2.65,3.66,1.77,2.9,4.53,2.42,3.14,5.54,3.41,1.61,3.09,2.33,2.51,1.56,6.45,3.89,4.62,1.93,3.01,6.89,3.15,0.74,1.36,2.24,2.54,1.46,1.95,2,0.57,1.8,1.46,2.54,0.22,,,,,
July,,1.21,3.24,3.15,5.07,5.99,6.41,1.98,0.62,2.51,3.57,1.38,2.65,5.01,3.6,1.73,3.17,3.04,4.03,5.97,5.15,2.48,4.04,1.07,4.39,3.59,6.48,1.85,4.36,1.05,4.43,5.2,4.57,2.88,5.46,2.36,,,,,
August,,7.17,7.59,6.49,3.21,7.16,1.67,7.29,6.88,2.36,7.55,4.5,3.65,6.42,6.29,4.61,6.65,5.61,4.97,2.53,9.86,3.56,4.54,1.79,5.65,2.74,4.67,7.28,5.05,3.39,3.9,8.42,3.47,8.75,6.05,5.31,,,,,
September,,5.13,4.99,1.96,0.25,0.87,5.9,3.91,3.26,4.24,3.04,4.62,3.57,5.37,3.49,2.32,1.23,1.08,5.5,2.89,1.44,2.55,2.92,3.49,1.56,1.35,1.79,3.64,5.33,3.45,3.7,2.06,3.38,6.32,6.84,3.12,,,,,
October,,8.98,4.23,4.41,5.2,3.7,5.08,2.68,4.28,3.38,5.93,5.57,3.14,10.66,2.6,3.54,8.81,9.12,2.42,11.25,2.93,5.55,4.92,3.63,2.41,5.37,9.53,8.95,7.42,1.84,3.48,2.98,2.2,6.27,5.09,5.99,,,,,
November,,5.85,5.03,1.94,5.83,5.74,1.74,4.83,5.98,6.26,5.41,3.89,5.15,4.4,4.23,6.67,4.56,4.01,3.91,1.69,4.63,7.36,3.85,6.76,7.26,3.12,6.5,4.82,5.64,3.96,3.79,2.79,2.3,5.99,3.57,1.95,,,,,
December,,7.65,2.32,6.6,4.72,4.87,6.83,8.9,6.17,5.48,9.13,6.29,6.26,4.92,4.77,4.01,4.83,7.08,6.51,7.2,8.39,10.6,8.56,4.76,8.83,9.15,6.9,3.93,6.47,7.71,6.3,6,5.4,5.55,8.18,4.78,,,,,
Total,,49.21,41.8,40.73,50.83,40.42,43.54,55.54,44.38,50.79,57.63,43.62,39.89,68.08,47.13,44.64,52.84,56.44,53.17,57.74,56.84,54.87,57.02,53.2,54.59,49.3,61.05,47.68,55.28,38.4,52.4,48.82,39.94,55.88,54.07,48.96,,,,,
