"BERE REGIS BLOXWORTH RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1566,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.77,1.69,5.06,5.81,0.64,3.17,,,,,,
February,4.25,1.82,3.26,1.63,5.23,6.71,,,,,,
March,0.94,2.52,5.54,2.90,5.55,0.90,,,,,,
April,1.91,1.56,0.05,3.86,1.18,1.12,,,,,,
May,1.93,0.60,1.93,2.17,1.48,2.44,,,,,,
June,4.09,1.84,4.40,0.63,1.14,0.74,,,,,,
July,2.86,0.26,3.83,0.92,5.00,4.62,,,,,,
August,2.66,0.55,6.96,2.92,3.29,1.11,,,,,,
September,0.29,1.49,2.55,3.48,1.92,2.41,,,,,,
October,5.85,4.39,4.41,4.55,3.09,6.24,,,,,,
November,4.20,4.96,1.85,3.44,6.08,3.54,,,,,,
December,5.79,8.76,5.00,2.44,9.47,8.58,,,,,,
Total,38.54,30.44,44.84,34.75,44.07,41.58,,,,,,
Calc annual,38.54,30.44,44.84,34.75,44.07,41.58,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
