FALKIRK (ARNOTDALE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS879803,Long,-3.799154,Lat,56.002497,Elevation,105,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,3.67,3.71,4.61,5.18,4.25,8.31,1.95,4.66,2.56,5.02,3.77,5.18,1.47,4.76,3.34,6.82,4.1,2.37,1.63,4.95,4.13,4.61,2.94,4.26,3.62,6.91,4.07,3.08,5.17,3.62,1.51,4.38,2.82,2.2,6.34,2.69,1.14,3.99
February,,,,4.41,0.77,3.35,4.36,2.2,5.66,1.46,0.77,2.79,0.03,2.83,0.27,3.61,2.23,4.21,1.31,5.69,0.95,4.11,1.95,3.22,1.31,5.27,3.16,2.09,4.49,3.95,4.06,2.79,0.98,1.44,3.32,3.1,1.18,3.73,2.06,1.16,3.05
March,,,,1.62,1.23,2.36,3.46,2.5,3.53,0.45,2.76,1.59,2.27,1.86,3.16,1.25,2.43,1.98,2.6,2.21,3.6,3,1.65,2.73,0.73,2.65,2.8,3.75,3.29,1.22,2.66,2.78,2.48,0.92,2.78,1.69,1.8,2.75,1.72,1.67,1.73
April,,,,3.36,1.88,4.43,1.88,1.75,1.04,1.45,0.76,2.06,3.18,1.42,3.54,2.55,1.18,1.48,0.36,1.64,2.9,1.48,2.37,2.07,2.71,1.57,0.93,4.84,3.09,3.11,2.75,2.46,1.21,2.06,1.82,1.1,0.87,1.42,1,3.16,2.48
May,,,,2.13,5.81,5.82,2.96,2.1,1.88,2.23,0.98,3.94,3.04,2.17,1.53,0.46,0.51,1.99,4.13,1.06,2.1,4.34,2.42,3.88,3.16,4.85,1.8,3.4,1.68,2.18,1.7,2.11,1.63,1.9,4.24,3.51,1.94,1.95,2.91,1.08,2.84
June,,,,1.77,1.81,0.51,2.21,3.63,5.41,2.23,2.49,5.3,0.99,0.93,2.35,3.68,1.54,2.01,3.95,1.18,0.74,0.7,1.6,3.29,2.47,3.43,2.63,4.21,5.11,0.81,2.14,2.04,2.73,1.58,2.57,1.37,3.31,1.73,3.4,2.05,1.69
July,,,,3.46,3.66,1.68,4.28,3.97,2.32,3.02,3.58,4.04,2.18,3.91,2.52,0.97,4.25,3.6,3.07,4.15,4.69,3.75,2.04,2.32,2.83,3.96,3.43,3.03,4.45,2.55,5.29,5.02,3.31,5.2,2.28,0.94,4.36,3.53,7.31,4.85,
August,,,,5.54,2.73,2.39,2.48,6.99,4.32,5.17,5.11,3.38,0.9,1.72,3.65,1.52,2.18,4.21,2.31,0.76,1.05,3.94,2.86,5.83,3.96,2.55,3.73,0,7.62,3.45,3.76,4.88,4.19,2.48,4.35,1.08,4.9,3.66,4.53,0.71,
September,,,,3.96,4.33,3.21,3.81,7.08,3.32,0.85,3.95,1.17,3.86,1.01,3.32,5.07,3.39,2.17,3.11,1.92,2.66,0.82,4.23,2.56,4.2,4.72,5.35,3.45,4.69,1.36,7.22,2.36,2.24,3.76,4.32,2.35,4.56,2.02,2.79,0.89,
October,,,,4.83,2.8,2.92,5.34,4.48,4.94,3.59,4.81,3.02,4.78,2.58,4.42,7.74,3.79,4.33,7.28,2.47,3.97,3.56,3.89,6.68,3.8,4.65,0.65,1.61,3.39,5.25,3.18,0.83,2.47,1.87,9.15,2.14,2.83,3.08,2.67,2.98,
November,,,,3.29,2.84,0.78,5.95,3.01,4.64,5.54,3.97,5.99,3.12,1.99,1.01,4.29,3.23,0.51,7.4,6.9,4.16,2.65,0.58,1.69,8.17,0.58,5.1,4.44,2.96,3.05,3.64,5.15,2.23,5.74,4.15,1.64,0.79,1.46,1.53,5.52,
December,,,,3.77,6.26,3.6,0.98,1.2,4.17,7.22,3.01,3.15,7.28,0.88,3.63,2.02,4.12,2.2,2.72,0.66,3.49,2.52,3.23,1.89,4.45,3.21,3.72,2.12,3.8,6.71,1.8,5.41,2.87,4.4,4.67,6.13,4.93,4.62,5.73,5.12,
Total,,,,41.81,37.83,35.66,42.89,43.16,49.54,35.16,36.85,38.99,36.65,25.07,34.58,34.63,33.61,32.03,45.06,32.74,32.68,32.5,31.77,40.29,42.4,40.38,37.56,36.56,51.48,37.71,41.28,41,29.96,32.86,48.03,27.87,33.67,36.29,38.34,30.33,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guage moved in 1922 approx 1/2 mile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unable to decipher month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
