"HOYLAKE DISTRICT COUNCIL OFFICE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2791,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.62,0.50,3.73,2.95,0.95,3.67,1.30,1.93,1.75,2.38,,
February,2.28,2.06,0.97,0.59,1.25,2.42,3.14,1.85,2.08,1.05,,
March,0.78,1.12,3.21,2.79,2.74,1.22,1.83,2.71,0.97,5.18,,
April,2.43,1.37,0.27,2.34,0.62,1.56,1.66,1.93,1.24,1.49,,
May,1.85,0.55,1.30,2.40,1.46,1.53,3.02,3.08,2.86,0.70,,
June,3.43,2.40,2.55,2.29,2.00,0.86,1.58,1.77,1.84,1.34,,
July,3.03,0.50,3.20,1.57,4.48,3.76,0.92,1.14,3.57,1.51,,
August,3.00,3.01,5.35,1.33,1.39,5.09,2.58,5.36,2.67,3.38,,
September,0.39,4.50,1.07,2.58,2.82,0.68,2.67,1.18,6.87,2.59,,
October,3.20,2.55,2.96,2.88,1.66,2.13,3.35,5.87,1.90,3.05,,
November,4.62,1.87,2.49,2.84,3.53,2.86,2.25,2.36,1.71,1.72,,
December,2.60,3.52,1.95,2.33,5.18,4.82,1.54,1.69,5.23,4.69,,
Total,30.23,23.95,29.05,26.89,28.08,30.60,25.84,30.87,32.69,29.08,,
Calc annual,30.23,23.95,29.05,26.89,28.08,30.60,25.84,30.87,32.69,29.08,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,,
