HOYLAKE-COUNCIL-OFFICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ216888,Long,-3.1803341,Lat,53.390194,Elevation,29,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,1.28,3.21,3.77,2.1,2.32,2.24,2.38,1.28,4.85,0.98,1.62,1.66,2.62,0.5,3.73,2.95,0.95,3.67,1.3,1.93,1.75,2.38,2.96,3.53,3.67,1.84,2.02,1.78,2.32,3.06,4.46,1.76,
February,,,,,,,,,2.04,1.46,3.15,1.15,1.99,1.95,3.58,1.04,1.94,1.58,2.12,0.57,2.28,2.06,0.97,0.59,1.25,2.42,3.14,1.85,2.08,1.05,2.59,0.08,2.75,3.52,0.55,4.21,2.6,1.31,2.22,0.89,
March,,,,,,,,,0.7,0.96,0.97,1.62,1.67,2.97,1.53,2.81,2.07,1.56,2.84,2.25,0.78,1.12,3.21,2.79,2.74,1.22,1.83,2.71,0.97,5.18,3.73,1.78,1.52,1.04,0.7,0.78,0.73,2.52,1.37,0.17,
April,,,,,,,,,1.42,2.4,0.91,1.53,1.9,1.81,1.05,1.87,0.91,1.28,2.8,2.84,2.43,1.37,0.27,2.34,0.62,1.56,1.66,1.93,1.24,1.49,3.69,1.02,2.12,2.13,1.76,1.29,0.84,1.37,0.73,0.98,
May,,,,,,,,,4.2,2.35,1.48,0.87,3.49,2.42,1.97,0.43,2.57,2.83,2.83,0.92,1.85,0.55,1.3,2.4,1.46,1.53,3.02,3.08,2.86,0.7,2.93,1.98,1.46,3.02,6.28,2.37,3.1,1.32,1.93,1.25,
June,,,,,,,,,1.96,2.27,2.14,1.87,1.7,1.83,1.29,2,1.01,4.26,1.94,2.1,3.43,2.4,2.55,2.29,2,0.86,1.58,1.77,1.84,1.34,4.39,0.08,1.92,0.46,1.89,0.01,1.17,3.42,4.76,1.79,
July,,,,,,,,,0.63,2.34,0.79,2.23,2.13,2.36,1.34,1.73,1,2.09,3.43,2.9,3.03,0.5,3.2,1.57,4.48,3.76,0.92,1.14,3.57,1.51,6.03,1.55,3.41,2.58,3.9,2.13,3.64,3.82,1.8,2.97,
August,,,,,,,,,3.66,1.55,5.48,2.68,2.37,3.26,3.44,3.01,2.79,2.61,2.14,3.1,3,3.01,5.35,1.33,1.39,5.09,2.58,5.36,2.67,3.38,1.97,5.92,2.85,3.06,5.39,4.01,3.48,5.05,3.59,2.58,
September,,,,,,,,,1.39,4.24,0.38,1.05,0.76,4.22,2.56,1.3,1.49,0.45,3.04,2.46,0.39,4.5,1.07,2.58,2.82,0.68,2.67,1.18,6.87,2.59,2.63,1.13,2.58,2.92,3.22,3.7,3.65,5.11,1.19,1.87,
October,,,,,,,,,3.11,2.98,4.46,2.96,3.32,6.39,1.56,2.26,4.55,4.73,1.61,3.19,3.2,2.55,2.96,2.88,1.66,2.13,3.35,5.87,1.9,3.05,1.96,2.72,0.15,4.42,3.71,3.58,3.08,2,3.3,4.68,
November,,,,,,,,,1.69,1.1,3.05,3.34,1.52,3.1,1.86,3.63,1.86,1.85,2.4,0.88,4.62,1.87,2.49,2.84,3.53,2.86,2.25,2.36,1.71,1.72,0.62,2.11,2.06,3.9,1.87,3.06,3.92,3.99,3.35,,
December,,,,,,,,,1.91,3.21,2.52,3.59,2.72,2.16,2.37,0.6,2.88,2.12,1.57,6.07,2.6,3.52,1.95,2.33,5.18,4.82,1.54,1.69,5.23,4.69,2.27,3.02,3.48,3.97,3.32,2.21,1.32,1.49,2.04,,
Total,,,,,,,,,23.99,28.07,29.1,24.99,25.89,34.71,24.93,21.96,27.92,26.34,28.34,28.94,30.23,23.95,29.05,26.89,28.08,30.6,25.84,30.87,32.69,29.08,35.77,24.92,27.97,32.86,34.61,29.13,29.85,34.46,30.74,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is Hoylake Council Office where OS map indicates rain gauge. Altitudes match. Guage moved to recreation ground on 7 Nov 1929, the record says 200 yards W but must be E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
