TROON (COLLENAN RES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS350331,Long,-4.617999,Lat,55.563568,Elevation,203,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.81,4.8,5.96,1.82,4.74,4.2,5.11,3.06,3.94,2.31,4.16,3.26,4.97,3.67,3.64,0.56,4.79,3.74,3.83,2.6,3.42,2.44,7.2,5.38,2.08,3.78,3.87,1.88,3.57,2.35,2.42,3.94,3.65,1.69,5.11
February,,,,,,,4.23,1.77,2.29,2.24,0.18,3.58,0.05,2.94,0.58,4.56,1.53,4.24,1.48,4.01,1.38,1.65,1.58,4.15,1.48,4.71,2.55,0.33,2.4,3.38,3.25,2.26,1.28,1.16,2.6,1.27,1.04,2.36,3.53,1.65,2.86
March,,,,,,,1.98,2.21,1.58,1.1,2.24,0.87,2.49,2.3,2.45,2,1.95,0.74,2.97,3.04,4.33,2.5,1.81,1.8,0.53,2.11,1.81,2.3,3.6,2.3,2.4,2.39,1.7,0.66,1.84,1.01,1.55,4.14,1.05,1.99,2.51
April,,,,,,,2.12,2.64,1.05,1.09,1.85,1.98,3.04,2.04,2.65,2.78,0.88,1.78,0.32,1.92,2.56,1.7,1.88,2.72,2.92,1.88,1.49,3.56,2.4,3.77,2.4,1.88,0.94,0.96,0.8,2.48,0.87,2.47,1.19,2.19,2.69
May,,,,,,,2.23,1.9,1.96,2.32,1.41,2.78,3.05,2.43,3.09,0.71,2.25,1.38,3.53,0.91,1.29,3.11,2.41,3.34,2.22,4.05,1.06,4.49,1.4,2.03,1.63,1.8,1.77,1.77,1.94,2.64,1.44,2.12,2.61,1.02,1.63
June,,,,,,,0.92,4.25,4.59,3.04,2.87,5.27,1.53,2.13,2.73,3.4,1.59,4.37,4.01,2.32,1.04,1.36,1.8,4.8,3.28,3.28,2.41,4.31,6.2,1.28,2.26,1.89,2.57,1.28,2.93,2.45,1.94,2.25,2.54,3.47,2.17
July,,,,,,,3.32,3.6,1.86,4.66,1.99,5.64,4.03,3.28,2.4,1.46,5.2,5.61,4.61,5.02,3.32,3.99,3.28,1.75,3.18,3.06,3.24,3.71,3.7,2.12,5.11,2.4,2.64,3.58,3.76,1.31,4.74,3.96,5.13,5.1,3.22
August,,,,,,,3.16,3,3.77,5.66,5.14,2.25,1.77,2.81,3.21,1.59,4.7,2.87,2.44,2.76,2.06,4.28,4.1,5.83,3.69,2.02,1.69,0.17,6.5,4.76,4.44,3.46,4.34,2.46,4.25,1.58,6.58,3.72,4.39,0.52,4
September,,,,,,,2.99,5.65,3.68,1.09,3.26,1.14,5.71,1.04,4.65,5.05,3.41,2.22,3.76,2.29,4.77,1.88,4.88,2.1,4.79,3.64,6.07,4.41,6.4,1.26,7.53,3.19,3.02,3.27,4.31,3.6,3.5,3.58,3.24,1.43,2.96
October,,,,,,,4.49,4.58,5.61,4.69,5.89,2.94,5.52,2.41,6.65,7.95,4.5,3.69,8.27,1.85,3.83,3.92,4.7,5.79,4.55,4.48,0.71,1.78,4.79,5.42,2.88,0.59,3.08,2.74,8.3,2.02,2.53,4.52,3.43,5.31,2.36
November,,,,,,,2.74,3.68,4.05,5.65,5.28,6.84,3.35,2.05,0.92,3.96,3.99,0.58,5.16,7.29,4.55,2.44,0.42,2.82,4.66,0.89,4.69,5.94,3.3,4.4,2.29,4.71,2.22,4.5,4.25,1.44,1.32,1.71,1.65,4.33,4.6
December,,,,,,,1.2,0.77,2.15,9.06,3.43,3.39,6.32,1.41,4.77,3.49,5.16,2.68,2.13,1.45,4.75,1.93,3.93,2.11,4.13,2.33,3.22,2.03,5.33,6.94,1.06,5.17,3.28,3.68,3.89,4.87,4.27,3.02,4.63,4.9,4.48
Total,,,,,,,33.19,38.85,38.55,42.42,38.28,40.88,41.97,27.9,38.04,39.26,39.32,33.42,43.65,36.53,37.52,29.32,35.58,40.95,39.26,35.05,32.36,35.47,53.22,43.04,37.33,33.52,30.71,27.94,42.44,27.02,32.2,37.79,37.04,33.6,38.59
