"CHESTERFIELD (HUNGER HILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2714/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,3.88,2.36,6.66,1.97,5.28,
February,,,,,,,2.36,2.00,3.84,0.82,0.69,
March,,,,,,,1.24,4.03,3.26,0.11,3.30,
April,,,,,,,2.48,2.66,1.23,1.35,2.89,
May,,,,,,,3.26,1.27,0.89,2.63,1.31,
June,,,,,,,2.65,4.11,3.40,1.73,1.72,
July,,,,,,,2.16,2.61,1.27,2.26,6.05,
August,,,,,,,3.27,4.19,4.09,2.54,3.35,
September,,,,,,,1.88,4.90,0.44,1.35,5.80,
October,,,,,,,3.36,3.27,5.84,4.14,4.08,
November,,,,,,,5.64,3.03,5.31,7.35,3.28,
December,,,,,,,1.42,3.07,2.69,7.40,3.64,
Total,,,,,,,33.60,37.50,38.92,33.65,41.39,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,33.60,37.50,38.92,33.65,41.39,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,
