CHESTERFIELD-HUNGER-HILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK329679,Long,-1.5088718,Lat,53.207156,Elevation,643,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2714/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.88,2.36,6.66,1.97,5.28,2.38,3.19,2.25,2.96,1.78,4.26,6.71,4.1,6.75,1.86,4.1,3.6,5.62,3.9,2.58,2.93,3.4,7.51,1.65,1.07,2.85,3.59,0.86,2.99,3.05,5.97,2.26,3.76,3.35,5.21
February,,,,,,,2.36,2,3.84,0.82,0.69,3.9,0.38,2.6,0.47,3.77,3.05,5.25,1.06,2.07,2.3,3.75,1.08,1.77,1.9,2.81,3.95,,1.96,1.03,5.85,4.45,0.63,2.12,3,2.56,1.37,3.13,,0.11,3.61
March,,,,,,,1.24,4.03,3.26,0.11,3.3,0.44,1.94,2.99,3.72,1.05,2.49,3.49,0.29,2.18,2.15,4.36,1.98,1.02,0.34,0.74,1.22,6.4,1.2,0.99,1.3,4.48,2.23,2.04,3.11,3.05,1.46,2.78,2.85,1.97,2.61
April,,,,,,,2.48,2.66,1.23,1.35,2.89,4.7,4.45,1.18,2.5,3.46,2.01,2.4,0.13,1.73,2.28,1.59,1.98,1.52,,1.96,1.34,3.13,1.77,2.63,2.64,1.8,2.19,3.21,0.46,0.96,2.47,0.1,1.09,4.14,1.57
May,,,,,,,3.26,1.27,0.89,2.63,1.31,4.1,6.44,1.83,1.63,0.3,0.53,3.66,3.02,1.54,1.48,3.38,5.92,3.39,2.9,2.35,2.14,2.36,2.1,1.82,1.81,3.92,2.64,2.32,3.55,2.98,0.88,1.65,3.22,0.98,1.94
June,,,,,,,2.65,4.11,3.4,1.73,1.72,4.2,0.98,2.3,0.88,4.55,3.69,1.71,2.29,2.15,0.81,0.18,1.38,,3,,5.2,1.78,4.63,0.97,1.12,1.09,2.42,2.38,3.95,3.82,3.48,1.52,5.53,1.06,1.58
July,,,,,,,2.16,2.61,1.27,2.26,6.05,3.06,4.56,2.48,1.18,0.95,4.99,3.09,3.63,5.93,2.74,4.31,2.11,1.46,3.7,2.05,2.64,2.43,1.32,4.4,2.38,0.97,2.55,3.55,2.47,1.06,4.98,4.27,5.35,2.24,3.52
August,,,,,,,3.27,4.19,4.09,2.54,3.35,6.7,2.55,0.67,2.05,2.09,1.52,1.12,1.41,2.35,0.38,3.85,3.05,2.21,3.1,2.15,5.58,,5.43,1.27,4.17,4.35,2.92,2.65,4.9,0.67,6.66,4.83,2.11,1.19,5.69
September,,,,,,,1.88,4.9,0.44,1.35,5.8,4.15,2.62,1.17,2.33,4.53,3.26,1.21,2.55,1.59,1.56,0.39,1.91,3.17,5.1,1.2,4.7,2.23,1.94,0.89,3.9,2.54,1.99,2.1,3.54,1.19,4.25,7.13,3.86,0.09,4.97
October,,,,,,,3.36,3.27,5.84,4.14,4.08,0.78,2.8,6.04,2.67,6.1,3.68,3.35,4.42,4.7,4.56,3.37,2.22,2.5,4,5.06,1.5,0.48,2.02,3.54,1.25,,4.23,2.46,4.14,2.59,2.04,2.22,3.17,2.82,7.79
November,,,,,,,5.64,3.03,5.31,7.35,3.28,5.38,2.8,2.1,2,6.3,3.78,2.37,4.33,4.95,7.42,3.82,1.27,2.9,5.7,0.55,7.17,3.03,1.35,3.45,4.71,,1.96,1.7,6.57,3.39,0.81,2.76,0.95,4.89,5.23
December,,,,,,,1.42,3.07,2.69,7.4,3.64,1.53,1.85,0.6,5.91,4.88,3.29,4.71,4.6,2.24,3.09,1.27,2.98,1.6,2.98,2.55,4.1,3.05,4.15,3.24,2.14,3.05,3.11,1.4,3.9,3.4,5.56,3.17,4.65,5.62,3.84
Total,,,,,,,33.6,37.5,38.92,33.65,41.39,41.32,34.56,26.21,28.3,39.76,36.55,39.07,31.83,38.18,30.63,34.37,29.48,,,,42.47,,35.38,25.88,32.34,,30.46,26.79,42.58,28.72,39.93,35.82,,28.46,47.56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 2829 HUNGER HILL Start 1926 end 1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from the 1950s record and is near Hunger Hill. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
