"THORNTON-LE-MOOR PASTURE HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4584,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.18,2.56,2.52,,,,,,,,,
February,0.85,0.16,1.94,,,,,,,,,
March,2.24,0.89,1.33,,,,,,,,,
April,3.08,0.98,2.52,,,,,,,,,
May,2.23,1.41,0.82,,,,,,,,,
June,0.93,0.32,1.72,,,,,,,,,
July,4.94,1.46,4.01,,,,,,,,,
August,1.77,4.04,1.62,,,,,,,,,
September,1.00,1.14,2.69,,,,,,,,,
October,2.02,1.14,1.12,,,,,,,,,
November,0.87,1.93,1.26,,,,,,,,,
December,2.89,2.22,3.28,,,,,,,,,
Total,25.00,18.25,24.83,,,,,,,,,
Calc annual,25.00,18.25,24.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
