"SALTBURN-BY-THE-SEA, SKELTON CASTLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ652194,Long,-0.99314,Lat,54.565635,Elevation,272,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,1.2,0.5,2.4,0.8,1.1,0.81,2.42,1.59,2.87,3.49,2.01,2.94,1.02,2.81,1.7,2.92,3.6,3.89,2.12,1.9,1.68,1.35,2.77,1.57,3.21,1.9,3.63,1.91,1.3,2.95,1.27,2.57,4.11,2.61,2.75,4.05,
February,,,,,3.02,0.73,1.29,1.13,3.25,1.48,3.28,1.34,1.61,0.85,1.6,3.05,3.68,0.89,1.55,1.68,0.91,0.27,1.82,3.59,1.39,3.71,1.35,0.88,1.73,1.03,1.37,1.35,1.16,3.83,1.44,3.34,2.44,2.63,1.39,0.74,
March,,,,,1.58,1.29,1.35,0.74,2.25,4.33,0.64,2.42,2.41,2.55,1.91,1.62,3.95,2.11,1.49,3.6,2.45,1.22,2.02,1.14,1.13,2.04,0.81,2.17,2.31,0.33,3.16,1.48,2.36,1.53,2.05,0.69,1.06,3.63,0.2,2.56,
April,,,,,1.43,1.74,0.75,1.58,2.28,2.12,2.59,1.27,0.23,2.66,0.53,1.07,2.17,3.7,1.96,1.81,2.96,1.43,1.76,1.28,1.6,2.48,1.32,1.63,1.84,1.35,2.63,2.9,1.25,0.86,2.12,2.6,1.27,3.16,0.37,2.02,
May,,,,,2.4,1.15,3.68,3.12,2.63,1.76,2.07,0.81,2.69,1.79,1.81,2.36,2.55,1.58,1.8,0.86,1.94,1.61,1.28,4.07,5.25,2.11,1.71,1.7,1.5,1.44,1.84,2.06,6.86,2.57,0.89,1.05,2.61,2.88,3.78,2.55,
June,,,,,1.11,1.22,1.01,3.95,1.03,2.52,2.09,5,4.3,2.4,3.45,0.69,1.76,1.38,0.61,1.31,0.82,0.62,2.39,1.31,2.18,0.45,3,3.72,4.92,2,1.58,3.8,0.99,1.65,1.95,2.38,3.86,1.24,1.98,3.3,
July,,,,,2.33,1.27,1.14,1.21,2.55,2.96,2.2,1.3,5.4,1.2,6.44,4.25,1.91,1.25,4.58,2.4,4.56,1.76,4.11,2.58,3.83,2.49,4.2,3.55,1.1,2.14,7.92,4.11,4.3,2.12,2.79,0.68,4.23,1.53,3.37,2.84,
August,,,,,2.53,2.63,2.83,2.14,2.1,4.72,2.79,2.98,4.33,0.84,1.27,2.91,2.88,6.61,1.98,2.66,1.61,5.41,4.33,2.99,2.24,2.92,2.7,7.63,3.88,2.86,4.75,1.78,2.95,0.33,2.45,2.21,2.13,1.55,3.16,2.79,
September,,,,,0.96,2.45,0.64,0.51,2.13,1.85,0.94,2.25,1.92,1.24,2.56,1.86,1.3,0.52,4.84,1.04,1.47,1.42,3.37,2.5,2.22,3.34,2.27,6.28,1.14,1.1,2.76,5.66,2.34,1.92,1.46,4.27,3.27,2,2.27,1.41,
October,,,,,0.7,6.25,4.54,5.05,1.19,2.49,3.83,2.11,2.72,3.44,2.07,1.72,2.77,2.74,2.22,5.7,1.69,1.7,2.09,2.72,4.06,2.18,3.46,2.68,3.02,2.43,2.12,2.01,3.79,4.32,2.38,4.05,2.22,2.43,2.96,4.89,
November,,,,,2.51,5.08,2.69,2.23,1.81,1.5,2.8,3.89,2.53,1.4,3.46,2.4,4.32,1.93,1.22,3.2,0.46,2.48,1.39,4.31,1.45,2.93,4.28,4.61,2.75,2.61,3.73,1.74,1.5,3.2,2.61,3.91,2.4,2.9,2.65,1.96,
December,,,,,2.01,0.59,2.7,3.04,1.36,3.75,2.19,3.82,1.25,1.48,4.73,4.91,3.68,1.77,3.07,2.48,2.65,1.9,4.07,2.6,3.43,3.58,1.04,2.62,2.27,4.44,1.99,1.12,1.1,1.52,3.65,2.28,1.87,5.27,3.38,1.71,
Total,,,,,21.78,24.9,25.02,25.5,23.68,30.29,27.84,28.78,32.26,23.34,31.84,29.78,31.99,27.29,27.02,29.66,25.12,23.71,30.75,30.99,30.46,29.58,28.91,39.04,29.67,23.63,37.48,29.92,29.9,26.8,25.06,30.03,31.47,31.83,28.26,30.82,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 Nov transciption error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
