"GRANTHAM (CENTRAL SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2534/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,0.92,1.08,1.66,1.91,3.47,3.09,2.05,3.09,1.97,,
February,,0.56,2.16,0.55,1.89,2.25,2.77,1.18,0.70,2.94,,
March,,1.77,2.57,2.21,0.75,0.95,2.63,0.24,1.77,1.77,,
April,,3.70,0.86,1.79,2.57,1.65,2.37,0.05,2.33,1.26,,
May,,4.64,1.22,0.51,0.43,0.61,3.16,2.88,1.17,0.99,,
June,,0.25,1.47,1.22,2.61,3.23,0.45,0.98,1.87,0.67,,
July,,7.83,1.20,3.61,0.38,4.64,3.94,2.55,3.89,3.91,,
August,,2.25,0.42,1.92,1.07,0.65,0.75,2.65,4.29,0.21,,
September,,2.00,2.04,1.08,3.89,3.06,0.96,1.88,0.93,0.45,,
October,,1.73,2.56,0.73,2.73,1.90,2.95,1.58,3.31,3.59,,
November,,1.92,2.39,2.07,4.29,2.85,1.04,1.58,2.79,5.88,,
December,,0.39,0.29,3.17,2.53,2.08,1.73,3.91,1.29,1.47,,
Total,,27.96,18.26,20.52,25.05,27.34,25.84,21.53,27.43,25.11,,
Calc annual,0.00,27.96,18.26,20.52,25.05,27.34,25.84,21.53,27.43,25.11,,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
