"SHERINGHAM, OLD COAST GUARD HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1450/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,,2.32,
June,,,,,,,,,,,0.66,
July,,,,,,,,,,,3.92,
August,,,,,,,,,,,2.06,
September,,,,,,,,,,,4.65,
October,,,,,,,,,,,1.31,
November,,,,,,,,,,,3.44,
December,,,,,,,,,,,1.70,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.06,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
