"TULLAMORE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR348,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,2.81,3.43,3.45,5.22,1.54,4.62,0.95,4.04,3.00,1.43,,
February,1.82,2.14,2.41,0.82,1.16,1.44,4.24,2.19,1.40,2.86,,
March,2.67,1.75,2.11,3.49,1.94,0.78,3.17,3.05,1.71,1.41,,
April,0.98,4.00,2.10,2.19,1.89,0.81,2.77,3.67,1.28,1.22,,
May,2.12,0.45,1.87,1.72,1.55,1.72,0.59,2.13,3.47,2.41,,
June,0.69,2.71,3.99,1.12,0.69,3.01,1.37,4.92,3.99,3.27,,
July,1.07,6.29,2.14,3.96,3.30,1.60,1.37,2.88,1.28,3.63,,
August,1.49,1.70,3.51,4.22,3.76,1.98,3.70,3.96,4.27,4.28,,
September,2.66,1.19,2.51,2.55,3.34,4.86,3.70,2.41,3.05,4.44,,
October,5.54,2.29,3.85,4.62,3.25,4.49,2.54,3.18,2.68,1.49,,
November,0.65,1.44,3.59,2.30,2.49,2.94,3.31,4.19,1.47,0.60,,
December,2.36,1.70,4.15,0.91,3.61,1.59,5.76,3.28,0.40,1.05,,
Total,24.86,29.09,35.68,33.12,28.52,29.84,33.47,39.90,28.00,28.09,,
Calc annual,24.86,29.09,35.68,33.12,28.52,29.84,33.47,39.90,28.00,28.09,,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,,
