STOURHEAD,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1503,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.54,3.43,5.27,2.34,5.08,3.97,5.73,4.21,5.85,1.83,5.84,
February,1.94,0.32,3.83,9.07,0.34,4.94,2.37,4.65,3.26,1.15,0.99,
March,2.92,2.52,3.22,2.68,1.79,0.49,1.71,4.14,2.71,0.31,2.37,
April,5.55,1.47,4.07,3.24,3.49,2.71,4.89,1.89,1.75,1.03,2.57,
May,2.28,3.00,0.75,1.91,5.51,4.63,3.38,1.12,1.42,1.55,2.56,
June,3.57,0.39,1.13,0.70,2.09,0.02,3.43,3.59,3.26,1.08,0.39,
July,6.68,0.84,4.89,1.48,4.79,3.08,1.63,3.75,2.18,1.23,3.27,
August,1.92,1.82,4.74,3.90,5.72,5.88,1.35,4.27,1.82,2.10,4.48,
September,1.58,2.12,2.67,6.00,4.63,4.37,0.89,6.58,1.79,0.55,5.40,
October,3.75,1.30,1.49,6.57,6.48,4.44,3.55,2.78,6.02,6.73,3.10,
November,1.81,2.58,2.32,3.10,3.39,2.54,7.05,4.38,4.63,8.87,6.08,
December,2.66,2.98,4.96,4.63,6.16,4.09,0.51,4.52,3.54,8.54,4.53,
Total,41.20,22.77,39.34,45.62,49.47,41.16,36.49,45.88,38.23,34.97,41.58,
Calc annual,41.20,22.77,39.34,45.62,49.47,41.16,36.49,45.88,38.23,34.97,41.58,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,
