LEUCHARS AIRFIELD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO468208,Long,-2.862981,Lat,56.376488,Elevation,36,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,2.4,2.9,3.26,1.2,2.17,2.03,4.09,1.57,4.88,0.85,1.67,2.74,1.63,1.93,1.36,1.05,4.07,2.92,3.47,4.19,2.04,2.72,3.65,3.17,1.07,3.37,1.48,3.43,4.07,1.04,1.23,3.12,0.94,0.49,1.36,1.17,2.27,2.76,1.68,0.88,4.22
February,1.6,0.3,2.12,3.68,0.73,3.14,4.02,0.93,1.62,1.42,1.3,1.35,0.07,2.09,0.12,1.17,3.53,2.89,0.47,2.22,1.02,4.13,1.44,0.76,0.5,1.65,0.97,2.17,2.17,1.19,1.81,2.61,0.53,0.66,2.31,1.8,1.13,3.37,2.34,0.22,2.25
March,1.55,2.3,1.7,0.97,0.85,1.52,0.95,1.69,3.18,0.41,1.72,0.9,2.23,1.27,2.83,1.12,2.33,2.61,0.48,2.06,2.84,2.09,1.41,0.78,0.38,0.65,1.91,3.48,0.68,1.32,2.39,2.27,1.78,0.45,2.16,1.58,1.04,1.52,4.07,1.05,1.67
April,1.7,1,1.64,2.31,1.51,3.35,1.81,0.9,0.8,1.08,1.61,1.76,2.3,1.19,4.62,2.57,0.52,1.86,0.08,0.88,1.06,1.52,1.2,1.1,2.32,0.95,0.28,2.28,1.42,0.98,1.24,1.93,0.87,2.47,1.69,0.64,0.74,0.46,1.73,2.07,2
May,2.8,2.2,0.82,1.33,3.57,3.6,1.5,1.97,1.37,2.83,1.05,3.07,2.67,1.23,2.25,0.83,1.28,2.37,4.31,1.31,1.12,2.05,3.43,2.83,1.72,3.83,1.82,4.26,2.58,1.37,1.91,1.91,1.9,1.66,3.1,2.02,0.63,1.26,1.97,0.56,1.76
June,0.6,0.45,1.51,0.73,1.52,0.63,2.3,1.93,3.75,1.4,1.47,4.53,1.13,1.17,1.59,3.35,1.56,1.93,2.5,1.41,0.26,0.87,1.02,1.81,1.8,2.16,2.02,2.55,3.44,0.92,1.18,1.51,2.24,0.76,2.13,0.92,2.81,0.73,2.37,1.95,1.46
July,2,1.85,3.57,1.61,4.33,1.31,2.89,2.93,0.68,2.81,2.3,4.41,3.2,2.89,3.15,0.78,5.33,3.64,3.26,3.13,7.13,2.19,2.65,1.93,3.03,3.56,2.37,1.57,1.55,3.02,3.37,4.32,1.62,2.58,1.55,1.22,3.91,4.97,5.17,3.3,3.12
August,3.25,2.9,1.68,4.14,2.27,1.57,1.97,4.22,3.89,3.13,7.57,3.39,0.36,0.66,3.06,1.67,0.96,3.42,2.12,1.92,1.06,2.81,1.39,4.33,1.9,3.06,3.08,0.5,5.67,3.02,2.45,2.94,3.49,1.74,2.45,0.27,5.46,3.07,2.59,0.77,4.32
September,1.7,0.95,2.06,2.26,4.38,2.92,3.8,4.95,2.27,0.51,4.68,1.15,1.58,1.68,2.42,3.06,2.93,1.1,2.93,1.69,2.18,0.93,2.26,2.18,2.62,3.1,2.54,2.02,2.67,1.59,5.87,1.4,0.77,2.11,2.09,0.96,4.19,1.45,1.87,0.44,1.55
October,2.2,2.8,1.74,2.13,4.17,2.03,4.7,4.57,3.57,2.15,2.57,0.97,6.21,3.07,2.33,3.65,1.12,3.54,3.52,3.51,3.53,3.09,1.76,2.51,3.17,4.28,0.59,1.41,2.93,3.72,1.58,0.19,2.6,1.47,5.71,1.69,1.15,1.42,1.52,1.3,4.97
November,2.3,2.25,1.35,2.18,1.38,0.66,4.52,1.55,2.72,3.65,3.41,5.09,1.35,1.69,0.73,4.05,1.74,0.52,3.39,4.24,4.49,3.08,0.42,0.75,3.34,0.93,5.69,1.75,1.11,2.37,3.35,6.01,1.99,2.39,3.65,1.27,0.76,1.25,0.63,4.97,3.34
December,3.7,1.5,1.62,2.5,3.33,2.59,0.32,2.27,2.7,3.73,2.57,0.7,3.03,1.16,3.11,1.91,1.57,3.19,2.55,0.82,1.39,1.13,1.67,1,2.24,3.3,2.24,1.19,2.83,1.66,1.03,2.07,1.79,2.8,3.02,4.35,2.92,3.1,3.72,5.01,2.15
Total,25.8,21.4,23.07,25.04,30.21,25.35,32.87,29.48,31.43,23.97,31.92,30.06,25.76,20.03,27.57,25.21,26.94,29.99,29.08,27.38,28.12,26.61,22.3,23.15,24.09,30.84,24.99,26.61,31.12,22.2,27.41,30.28,20.52,19.58,31.22,17.89,27.01,25.36,29.66,22.52,32.81
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922 Jan Est Snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,885313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
