KILLIN (KINNELL GARDENS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN577329,Long,-4.31131,Lat,56.466681,Elevation,380,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,4.6,9.55,14.01,11.24,17.2,1.28,11.72,5.86,14.83,8.87,13.09,3.51,6.1,13.62,10.64,4.86,1.61,1.4,5.79,8.71,8.86,4.51,10.09,9.98,10.27,8.46,5.91,6.91,5.64,3.57,6.25,2.63,2.9,10,6.77,2.34,3.69
February,,,,,1.47,6.92,5.84,2.4,10.14,2.3,0.66,5.59,0.05,6.14,1.12,9.43,3.3,5.43,4.41,8.77,3.61,4.12,2.25,7.76,3.37,11.03,5.21,1.43,9.57,9.5,8.91,5,1.73,2.92,4.93,2.99,2.45,5.86,3.16,2.52,6.53
March,,,,,0.71,1.93,5.78,5.47,7.6,0.92,4.02,1.22,2.84,4.21,4.33,3.28,3.77,2.55,4.67,6,4.15,2.06,5.18,4.98,0.89,5.2,2.3,4.18,8.02,2.56,4.06,3.57,4.11,2.69,4.74,1.24,3.72,5.4,1.43,5.84,2.26
April,,,,,3.55,6.66,2.78,4.22,4.19,2.07,1.8,2.7,5.34,2.42,5.76,4.61,1.27,2.22,0.77,2.98,4.87,1.82,3.98,4.84,3.4,2.74,1.28,13.03,3.21,6.36,5.03,4.9,3.29,4.27,1.74,3.01,1.93,1.77,1.68,5.41,7.28
May,,,,,4.4,8.44,3.9,2.64,1.35,5.13,3.97,4.48,2.4,2.16,3.35,0.57,1.91,3.83,2.49,1.05,1.3,2.68,5.2,3.09,4.29,4.5,1.19,5.29,2.39,2.97,2.64,1.65,3.28,4.17,5.95,3.17,3.72,2.26,3.58,1.91,3.89
June,,,,,2.88,0.77,3.8,4.24,4.72,2.5,2.81,5.01,1.78,1.9,2.34,5.25,2.06,2.77,5.79,1.95,0.7,0.36,1.92,4.61,4.51,4.79,4.22,3.35,4.8,1.24,2.22,2.06,4.18,2.17,2.44,2.15,4.1,2.36,3.08,2.93,2.51
July,,,,,5.3,2.48,3.16,3.89,3.84,2.53,3.23,5.06,4.86,3.65,3.12,1.06,6.93,3.94,4.21,5.91,4.56,2.8,3.95,2.74,4.59,3.35,4.69,3.63,3.14,1.92,6.1,3.53,2.7,4.13,2.69,0.64,5.36,4.25,4.19,4.36,2.97
August,,,,,2.69,3.9,4.88,6.8,5.46,6,6.53,2.09,2.21,2.85,4.48,3.57,2.36,4.05,2.94,2.19,2.43,4.23,5.14,5.87,4.41,1.69,3.66,0.01,7.25,5.16,7.66,5.64,4.77,3.59,4.74,1.05,5.58,5.36,7.24,3.22,4.57
September,,,,,7.25,2.26,4.39,6.05,4.86,1.87,4.48,1.66,3.58,2.3,7.78,8.46,3.65,3.82,5.29,2.64,2.85,1.69,7.85,4.37,3.27,7.55,7.85,5.83,7.51,1.92,11.66,4.91,2.91,8.49,6.27,4.52,6.76,2.93,5.35,1.12,3.7
October,,,,,4.7,6.54,7.97,7.47,10.69,8.5,8.53,4.27,8.53,4.63,9.61,12.34,7.54,3.17,10.58,5.77,8.06,5.44,6.73,12.91,6.13,6.12,1.53,2.21,7.75,7.91,8.36,2.01,7.62,5.78,10.55,5.16,4.52,4.91,5.35,6.95,5.13
November,,,,,4.81,0.79,12.67,6.16,7.68,8.13,8.39,11.35,5.67,3.55,1.2,6.24,3.71,0.68,14.78,10.43,8.49,7.47,1.49,3.2,9.02,0.49,6.44,9.14,4.75,6.1,6.65,12.66,2.56,9.71,12.45,2.83,2.87,1.8,1.33,7.71,8.24
December,,,,,11.45,6.44,2.58,1.64,6.72,17.67,6.25,8.09,12.48,0.86,13,3.4,9.61,2.22,7.09,2.77,6.53,6.29,12.7,3.98,9.12,7.89,7.86,2.35,13.48,13.99,2.79,10.7,6.11,7.35,11.57,10.65,10.38,8.33,8.79,10.67,8.47
Total,,,,,53.81,56.68,71.76,62.22,84.45,58.9,62.39,57.38,64.57,43.54,69.18,61.72,52.21,48.3,73.66,55.32,49.16,40.36,62.18,67.06,61.86,59.86,56.32,60.43,82.14,68.09,71.99,63.54,48.9,58.84,74.32,40.04,54.29,55.23,51.95,54.98,59.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figures prior to 1924 doubtful deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
